"gene_id","S01_R01","S01_R02","S01_R03","S01_R04","S01_R05","S01_R06","S01_R07","S01_R08","S01_R09","S01_R10","S01_R11","S01_R12","S02_R01","S02_R02","S02_R03","S02_R04","S02_R05","S02_R06","S02_R07","S02_R08","S02_R09","S02_R10","S02_R11","S02_R12","S03_R01","S03_R02","S03_R03","S03_R04","S03_R05","S03_R06","S03_R07","S03_R08","S03_R09","S03_R10","S03_R11","S03_R12","S04_R01","S04_R02","S04_R03","S04_R04","S04_R05","S04_R06","S04_R07","S04_R08","S04_R09","S04_R10","S04_R11","S04_R12","S05_R01","S05_R02","S05_R03","S05_R04","S05_R05","S05_R06","S05_R07","S05_R08","S05_R09","S05_R10","S05_R11","S05_R12","S06_R01","S06_R02","S06_R03","S06_R04","S06_R05","S06_R06","S06_R07","S06_R08","S06_R09","S06_R10","S06_R11","S06_R12","S07_R01","S07_R02","S07_R03","S07_R04","S07_R05","S07_R06","S07_R07","S07_R08","S07_R09","S07_R10","S07_R11","S07_R12","S08_R01","S08_R02","S08_R03","S08_R04","S08_R05","S08_R06","S08_R07","S08_R08","S08_R09","S08_R10","S08_R11","S08_R12","S09_R01","S09_R02","S09_R03","S09_R04","S09_R05","S09_R06","S09_R07","S09_R08","S09_R09","S09_R10","S09_R11","S09_R12","S10_R01","S10_R02","S10_R03","S10_R04","S10_R05","S10_R06","S10_R07","S10_R08","S10_R09","S10_R10","S10_R11","S10_R12","S11_R01","S11_R02","S11_R03","S11_R04","S11_R05","S11_R06","S11_R07","S11_R08","S11_R09","S11_R10","S11_R11","S11_R12","S12_R01","S12_R02","S12_R03","S12_R04","S12_R05","S12_R06","S12_R07","S12_R08","S12_R09","S12_R10","S12_R11","S12_R12"
"LOC140011360",0.568972,0.6507,0.657341,0.775085,0.771287,0.765478,0,0,0.302542,0,0,0,0.158613,0.154819,0.156995,0,0,0,0.334128,0,0,0,0,0,0,0.300194,0,0,0,0.0498345,0,0,0,0.0720045,0,0,0.349784,0,0,0.0522997,0.0513269,0.0518068,0.0522355,0,0,0.0434373,0.084727,0.215072,0,0.468535,0.282122,0.0478109,0,0.0483073,0.051289,0.165517,0.163722,0.0494786,0.151793,0.10022,0.134674,0.131494,0.132247,0,0,0,0.0360212,0,0,0,0,0,0,0,0,0,0,0,0,0.0859989,0.0436138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142384,0,0.0465736,0.133522,0,0.15432,0,0,0,0,0,0,0,0,0.153463,0,0,0,0,0,0,0,0.109641,0.0507001,0,0,0.035023,0,0,0.242959,0.118648,0,0.102683,0.100549,0.200226,0.550094,0.27326,0.12168,0.0814688,0.119351,0.121643,0.475906,0,0.472901
"LOC113709623",9.63818,8.83431,9.46165,6.21028,7.06339,7.15714,4.74743,4.27543,4.94716,4.45112,4.5992,4.211,1.42681,1.57969,1.31674,1.04404,1.06894,1.25772,1.2049,0.907408,1.0913,1.19877,1.40558,1.1325,2.09183,2.64252,2.1579,1.93837,2.00344,1.59787,1.5976,1.91326,1.95694,2.36261,1.8132,2.61228,5.58162,5.48711,5.69157,5.8631,4.748,4.67012,3.34026,3.96104,3.02457,3.5106,3.11809,3.48491,3.65216,3.87113,3.88748,3.3288,3.58072,3.21217,3.83308,3.46226,3.92115,2.79649,3.8533,3.20506,4.59841,4.25473,4.8118,3.94445,3.98687,4.43945,2.55155,2.16201,2.3964,2.56868,2.21847,2.73513,3.30967,3.40714,3.30865,2.36447,2.10123,2.01469,2.33053,2.29568,2.41343,2.28399,2.34392,1.81897,3.41336,3.40935,3.38319,3.4816,3.45139,3.22452,4.07776,4.01884,3.45737,3.70317,3.58882,3.80351,2.37147,2.98671,2.63399,2.14881,1.9033,1.48494,0.545057,0.935093,0.901065,1.8384,2.18822,1.89492,3.78414,4.17595,3.48812,2.50426,2.49716,2.65263,3.32866,2.74471,3.07291,3.03072,3.72248,2.69273,3.70622,3.75578,3.74794,3.08278,2.85436,3.23106,3.0048,3.3074,3.26538,3.06544,3.23895,3.12523,15.157,15.6155,15.7918,26.0847,25.8471,25.9358,17.8456,18.4235,18.4656,22.5024,22.2173,22.2511
"LOC113709632",43.3534,43.5068,41.8893,40.151,44.8237,43.1954,37.0601,38.1024,38.1288,24.2853,26.064,26.6667,3.96219,3.87863,4.5245,6.49232,6.95711,7.13518,6.93656,7.21607,7.26748,6.07405,6.73702,6.08639,13.7719,14.6586,14.316,6.10762,6.48934,6.61646,7.85461,7.31454,7.71453,8.00195,7.87358,7.08325,5.91045,6.06798,6.6687,6.7971,6.13788,6.50547,7.36924,7.1413,7.47964,7.78704,7.42018,7.23647,1.35913,1.35897,1.60479,2.73511,3.163,2.84726,3.82631,3.72867,3.63307,1.91185,1.75598,2.13179,1.2543,1.11826,1.12745,0.997824,0.903065,1.08583,0.314662,0.277725,0.333523,0.678981,0.687517,0.705546,0.514343,0.439801,0.496638,0.184703,0.313442,0.29551,0.257868,0.162674,0.283396,0.220171,0.297642,0.319102,0.631153,0.661809,0.609861,1.07053,1.36918,1.36138,1.60411,1.35954,1.19441,1.64995,1.53977,1.7959,0.580055,0.450024,0.470998,0.925608,1.07149,0.93889,0.231269,0.119718,0.0952843,0.762249,0.861384,1.04861,0.795502,1.00094,0.944403,1.05195,0.842323,0.943339,1.02256,0.986139,1.21416,1.74711,2.297,2.16216,0.890541,1.05454,1.01098,2.01223,1.93916,1.79559,1.23955,1.45077,1.3122,1.71231,1.57783,1.3908,1.14043,0.948223,1.14562,1.55403,1.78514,1.8778,1.3764,1.45733,1.21283,1.56966,1.64753,1.75681
"TRNAR-UCU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113709643",5.07072,3.79825,3.87819,2.65926,1.96455,2.70369,2.56476,2.90114,2.56315,2.4697,2.01574,1.82851,1.69067,1.7666,2.17542,2.83968,2.62341,2.66677,1.98626,2.63971,2.33005,1.92297,1.85555,1.74316,2.6329,2.20983,1.91949,2.3436,2.03257,2.47025,1.6367,1.49958,1.94038,2.1441,2.36206,1.72752,1.35121,1.99998,1.89723,1.78558,1.97235,1.37732,2.22567,2.75437,2.36855,2.62595,1.90235,1.87205,2.51094,2.32448,2.49189,2.11753,2.18603,2.96687,2.43648,2.47623,2.65517,1.65623,2.02516,1.95434,0.3404,0.259362,0.365456,0.724868,0.480564,0.430785,0.718996,1.13985,0.923683,0.772918,0.633891,0.649492,1.11171,0.789358,0.822403,0.87603,1.07266,1.04414,0.996117,1.01214,1.212,1.21051,1.23149,1.02213,1.06423,0.856016,0.922198,1.58994,1.20485,1.32531,1.92357,1.77072,1.97463,2.09853,1.8409,1.65809,0.90814,0.833766,0.810233,1.02944,0.888398,0.835157,0.670454,0.764398,0.893347,0.717581,0.898322,0.904477,0.269794,0.459977,0.387408,0.635373,0.489677,0.519664,0.29074,0.340019,0.347006,0.748232,1.63559,1.29863,0.300549,0.257934,0.220667,0.546305,0.325925,0.304774,0.261183,0.332723,0.189352,0.281822,0.320883,0.377419,1.10574,1.16202,1.31002,1.63665,1.21572,1.63096,1.16539,1.04886,1.47269,1.60108,1.14011,1.52059
"LOC113709649",11.1044,9.97841,11.3407,13.2143,13.0209,12.44,8.66924,7.99319,8.91161,5.65051,4.94207,4.75799,5.51627,5.8883,5.82186,8.16273,9.05939,7.90612,7.68353,7.19428,7.01957,6.55487,8.0192,7.46746,7.16468,7.91024,6.92833,6.79986,7.72559,6.6685,9.00997,7.70367,9.86115,8.6259,8.68715,8.74676,6.37207,6.74242,5.48152,6.54233,5.41398,6.01737,8.39341,8.04883,7.39138,7.71343,8.64142,8.32146,9.17102,10.2452,9.45165,11.8127,10.7299,11.0179,9.613,9.61058,11.1072,13.046,14.2608,14.406,9.27576,9.94367,10.7045,10.5899,10.4061,10.8633,10.3817,11.0247,11.1948,10.8643,10.5449,11.1943,21.5172,20.1609,21.1442,22.8393,23.9186,23.2957,19.5531,19.0005,19.64,18.476,17.9106,17.1345,21.2759,22.7693,22.0007,16.871,16.2683,17.4176,33.8764,33.3228,32.5327,36.6168,34.9907,34.5393,15.0748,16.8873,16.0394,18.3184,18.514,19.6409,13.6092,13.318,12.9321,18.4749,18.0402,19.8143,23.8613,23.8507,21.6413,24.907,25.0418,23.2398,27.2503,27.0462,27.7377,30.9312,32.391,27.9958,18.6499,17.6814,18.8161,23.9978,24.7622,23.8105,24.5496,25.1168,23.498,22.625,24.1197,22.7438,20.5886,20.5,20.2505,15.1882,15.6433,15.0282,21.3077,22.2628,22.2694,25.4055,23.7135,23.3412
"LOC113709681",1.69694,1.60306,2.28294,1.98128,1.77246,2.19549,2.1077,1.81787,1.93432,2.6359,1.98223,1.68508,3.97801,3.78298,3.82964,3.57782,3.57103,3.5474,3.76964,3.02614,3.23636,3.57109,3.62067,4.07633,4.35065,3.76348,4.29305,4.37359,4.01072,3.96927,4.75369,4.87498,5.13095,4.61105,4.71782,5.58518,4.634,4.71416,4.14269,3.86871,4.44977,4.0208,3.34502,3.62597,4.07012,3.35756,4.17684,4.63198,3.97572,4.19659,3.47074,3.85447,4.81395,4.24187,4.9008,4.78031,4.20615,4.37017,4.40623,4.01051,6.8413,7.99877,7.80249,7.0024,6.7245,6.83361,6.7726,7.23337,6.77984,6.31057,5.9313,6.54825,4.60199,4.53257,4.63922,4.41926,4.99275,5.15024,3.97573,4.63124,4.20318,4.73755,4.97501,4.84369,6.21929,7.04002,6.12675,5.52095,6.30002,5.21384,6.32864,7.2756,6.86948,7.93452,7.33508,7.36419,4.18618,5.03075,4.82281,5.42748,5.3918,5.67599,6.86615,6.09519,5.9318,5.08484,5.36008,6.10473,6.44889,7.0157,6.45874,6.11083,6.2393,6.43953,6.14729,6.09555,5.73839,8.63956,9.70851,9.00906,8.42519,7.96138,7.74462,6.73274,7.51816,6.57187,5.4603,5.56647,5.98631,6.21037,6.01053,5.5087,4.87704,6.15736,5.71111,5.44504,6.16742,5.88788,5.42508,6.19569,7.29318,6.5835,7.57173,7.59569
"LOC113709661",0.908604,0.934083,1.09266,0.555322,0.715857,0.604405,0.88061,1.16042,0.569046,0.950666,0.869028,0.799355,1.35416,1.53753,1.45145,1.97249,1.56208,2.27227,1.46806,1.77873,2.18874,1.78394,1.59324,1.87279,1.53544,1.34891,1.65994,1.0656,1.23942,1.20384,1.13755,1.09385,0.939686,1.20298,1.0606,1.3636,1.27233,0.752687,0.602178,1.14345,1.10665,0.927143,0.957047,0.885387,0.892084,1.28453,1.19706,1.11067,1.13058,1.0236,1.05506,1.27915,1.08374,1.12192,1.25412,1.19644,1.2715,1.1942,1.23082,1.11008,1.78677,1.98328,2.09143,2.14834,2.02971,1.88115,1.64571,1.44313,1.60985,1.72165,1.40055,1.75715,1.73864,1.92725,2.22267,2.8067,2.37248,2.11181,3.01946,3.25064,2.72057,2.83758,2.61511,2.94308,2.9857,2.68949,2.97102,2.33874,2.22344,2.68831,2.8961,2.32838,2.79205,3.34842,2.7296,2.96894,3.42194,2.9958,3.44127,2.32677,2.46064,2.75189,2.09222,1.58959,1.91269,2.8457,2.59705,2.5126,2.48837,2.69021,3.21767,3.15028,2.87469,3.56729,2.7151,2.41445,2.54395,8.29239,8.26807,6.95168,2.1501,1.62862,2.2491,2.184,2.25987,2.02343,1.96321,2.32419,2.26948,1.80761,2.15312,1.93505,2.48037,2.59225,3.25006,3.07569,2.79125,3.51471,2.59738,3.17081,2.6017,3.04634,3.25492,3.13198
"LOC113709694",0.688256,0.500296,0.830208,0.558998,0.532,0.538438,0.673041,0.305341,0.897978,0.51763,0.188927,0.34391,5.77822,5.80694,5.63639,6.09681,4.96715,6.50889,5.19236,5.45165,5.45578,4.32325,5.07372,5.2377,7.49117,6.19112,7.05951,6.45223,5.72983,6.66794,3.65423,5.03213,3.57818,5.90984,4.24863,4.92601,5.69602,5.62573,5.46088,5.39199,6.84084,5.4121,4.27493,4.27885,5.25416,4.81277,4.89115,5.09528,13.6614,12.4588,13.6623,10.3897,11.3047,11.2668,12.0451,10.7245,12.7867,12.9491,13.2936,13.6079,3.22836,3.74026,2.81749,3.41763,3.72695,3.83006,4.39712,3.59686,4.33708,3.38448,3.09879,3.72671,6.96971,6.17458,5.78166,5.80447,6.14624,6.83173,5.85223,6.34468,6.39657,5.34716,7.09944,6.07651,5.81951,5.71928,5.87826,3.77325,3.68126,4.28831,3.35448,3.7961,3.674,2.70936,4.25032,3.64308,5.72005,6.72779,6.26693,6.42017,5.52797,6.71301,1.83938,2.99652,2.10413,6.05907,6.43113,5.24618,6.79515,7.13425,6.70596,5.81407,6.80871,6.35442,7.46814,6.80224,7.49837,8.56199,8.48301,9.48726,4.21726,3.82685,4.68411,5.13606,4.66106,4.91735,3.64943,4.23047,4.23397,5.09932,4.76092,4.75368,6.01577,6.53094,6.11005,5.31278,5.04878,5.52154,6.0109,6.04029,5.53481,6.76577,5.46723,6.58298
"LOC113709711",5.56176,5.10663,5.77788,5.26413,4.94514,5.05422,4.61574,4.26717,5.00073,4.36251,4.69332,4.21799,1.86692,2.10761,2.13619,2.42747,2.80781,2.69801,1.9167,2.00151,1.76963,1.77533,1.73793,2.45622,5.47224,6.70738,6.21576,6.52826,7.42165,6.96532,5.59467,5.63127,5.81533,5.18295,6.7223,6.04547,6.98547,7.61788,6.77846,8.6192,8.69038,9.48747,8.38214,8.14677,8.04719,8.08746,8.79601,9.16464,8.67524,10.0181,9.20127,8.81564,9.69659,8.88076,8.82041,8.03356,8.92468,8.29681,8.53283,8.313,7.60421,7.08001,8.13862,7.40193,7.28077,8.10221,4.67087,5.03102,5.16168,6.6957,5.79237,6.39192,10.1761,9.3676,9.5025,10.7085,10.662,10.2327,9.24915,8.31741,8.62034,9.92605,9.67981,9.77775,6.75136,6.30298,6.42999,8.55944,8.52314,8.60871,4.88145,4.29634,4.61765,4.75683,4.71442,4.88865,8.56723,8.68339,8.32332,8.18957,7.56261,7.68348,4.12211,3.9958,4.50633,7.40472,6.55132,7.05146,8.72112,8.53072,8.01234,7.77205,7.59832,8.13826,14.7187,13.9094,13.9246,3.69014,3.60286,3.9496,10.419,12.4457,11.3046,11.0998,11.2762,11.0567,10.8589,10.045,10.358,10.145,10.7221,10.352,6.92097,7.57383,7.43164,6.52227,6.37614,6.1797,6.84941,6.42414,6.90459,7.0731,6.25388,6.71928
"LOC113709720",8.53195,8.39793,8.87268,6.57249,6.0888,5.72777,20.3713,20.3162,19.552,18.0944,16.7474,16.4492,6.37942,6.40292,5.74286,7.63167,8.44728,7.98492,6.07162,6.77373,6.95429,4.99546,5.57874,5.12364,5.88363,7.02202,5.7486,4.87195,5.90667,6.05487,8.97012,7.75196,8.43507,5.74108,6.46656,5.97467,3.84965,4.40957,4.35989,4.20069,4.37198,4.35525,3.55808,3.72906,3.76496,3.07715,3.36768,2.96257,3.86111,4.26749,4.1456,4.97554,4.90636,4.15766,4.47661,4.90782,4.16697,4.32868,4.19178,4.44165,0.328629,0.234365,0.308031,0.0556466,0.0542869,0.0960091,0.938991,1.29669,1.2225,0.406143,0.452712,0.473586,0.589085,0.507205,0.434598,1.34132,1.19797,1.37495,1.02387,1.05708,1.0253,1.05684,1.11801,1.18289,0.42767,0.455839,0.481633,0.682554,0.79959,0.548836,0.228266,0.252308,0.229544,0.134306,0.280743,0.170088,0.838203,0.61204,0.747183,0.810283,0.702635,0.680996,1.59459,1.68548,1.38205,0.867535,0.972075,0.540535,0.339439,0.282209,0.251398,0.66143,0.486494,0.461824,0.220804,0.233131,0.168412,0.963069,0.935601,0.696304,0.248266,0.479711,0.342137,0.883469,0.985238,0.814587,0.719823,0.662802,0.595921,0.922115,0.905169,0.936401,0.355366,0.343023,0.242306,0.197376,0.220022,0.237781,0.282428,0.193128,0.2525,0.192588,0.102367,0.208854
"LOC113709736",0.532134,0.474467,0.431438,0.437566,0.328885,0.510599,0.635481,0.826912,0.768252,0.83218,0.576839,0.65139,1.39525,1.32556,1.2404,1.65125,1.6077,1.50534,1.75709,1.89409,1.60067,1.1359,1.00276,1.28216,0.667136,0.873381,0.691427,0.587076,0.738438,0.647547,0.657046,0.581192,0.625588,0.576402,0.741541,0.731644,0.6839,0.682719,0.581583,1.16587,0.892425,0.853614,0.89115,0.656912,0.813003,0.681487,0.711205,0.664162,0.812391,1.01655,1.05765,0.922801,1.22645,1.0695,1.09198,0.960657,0.870647,1.10822,1.10702,0.90369,0.657131,0.48096,0.640606,0.585059,0.57855,0.551264,0.835299,0.896688,0.768227,1.03678,1.07442,1.01504,0.469745,0.445684,0.431836,0.509995,0.414005,0.484517,0.442986,0.619832,0.551343,0.351094,0.598444,0.354692,0.341935,0.764346,0.41833,0.410994,0.276603,0.399669,0.367878,0.416301,0.40781,0.400078,0.432332,0.295696,1.21302,0.865495,0.886847,0.853919,0.918315,0.982979,0.926109,0.812988,0.640799,0.82331,1.01415,0.799941,0.59414,0.333874,0.474364,0.615792,0.652275,0.503693,0.695846,0.558166,0.689986,0.307696,0.383613,0.346145,0.392266,0.589419,0.509598,0.549133,0.533633,0.553916,0.513583,0.397884,0.402115,0.485138,0.437843,0.548962,0.559108,0.593187,0.593685,0.629988,0.522241,0.520796,0.705164,0.513856,0.637417,0.487175,0.564772,0.613695
"LOC113709752",52.9863,54.3471,48.412,41.9912,45.648,46.2231,27.8159,29.2063,28.9871,27.9383,26.3087,27.4877,4.95544,4.84806,5.80945,7.09608,6.89175,5.98204,6.10175,4.94975,4.503,5.67358,5.80697,6.35188,7.01893,5.23723,5.84784,5.4714,4.96928,5.15107,4.13243,3.30272,4.25847,5.15042,5.60832,5.5349,5.7753,4.1533,6.03777,7.91365,5.77134,6.34101,9.68489,9.04927,9.02114,7.38675,6.79328,6.72401,5.98661,6.12333,6.79233,6.60572,5.61028,6.33985,9.14448,9.99922,8.65676,10.2511,8.17907,8.75271,20.9508,17.6785,19.2041,21.2057,16.9257,17.6852,19.009,17.3608,19.6292,16.3431,17.8805,19.0587,25.998,26.1317,24.9515,21.3964,22.9717,22.6286,23.4679,21.1701,19.9941,23.2633,23.8244,23.0654,26.7025,24.678,26.1299,22.4462,21.7966,21.5559,15.9435,17.2502,13.8857,16.613,16.917,16.3617,9.45927,8.57771,8.55008,6.36752,7.51959,6.87609,10.8495,9.37724,10.9915,7.01198,6.88234,5.94669,8.06572,8.1682,9.16971,11.0433,11.6427,12.5567,10.9406,10.1882,9.99488,32.2648,32.365,35.5868,6.54132,8.1367,6.91321,7.87065,6.80964,6.93992,5.61097,6.35208,5.62713,5.93127,5.06755,6.06929,21.6664,20.7677,19.7138,17.8756,17.5845,18.0057,18.8806,18.0713,19.16,18.9974,20.611,19.6919
"LOC113709761",14.1397,15.6425,15.3848,9.71903,10.9785,9.88815,16.1451,17.6537,19.0447,9.46857,10.0775,10.2179,8.89376,7.32277,7.91681,9.13245,9.58969,9.67002,11.1013,9.05646,10.2498,10.4005,8.7529,9.64672,15.3131,13.9749,14.9293,14.865,17.0908,14.9405,18.2807,17.5738,18.3818,19.1469,20.1585,18.2438,14.7667,14.2434,13.4755,15.4041,13.4476,13.8269,16.3514,15.2239,14.9206,14.2758,14.9816,14.7906,17.1422,17.8202,15.9963,15.1282,17.3231,15.1468,19.3077,19.2795,18.3487,19.6297,17.332,21.6934,9.44216,9.33669,10.2903,8.3232,8.43687,8.73449,7.95044,7.85647,8.43301,8.81045,8.78488,8.68059,12.9409,13.7904,14.9131,11.4481,11.581,12.0278,12.8645,14.0589,13.6882,14.4704,13.5175,12.5533,14.2889,14.7455,14.881,20.6412,18.9459,19.1113,27.3445,24.451,26.5444,25.0405,26.2481,26.4101,8.27389,7.96884,6.90901,9.44822,7.46763,7.98371,10.0764,10.4269,11.1178,9.26615,8.7801,8.80106,7.41581,8.94711,9.26666,12.6111,13.7847,14.222,12.0165,11.1577,9.71042,43.8707,38.8942,39.9616,7.15332,8.12011,8.04568,10.779,9.84307,10.2047,9.00691,8.9047,8.73235,9.44056,9.5415,9.05265,16.0063,15.1468,15.2271,12.6741,12.293,12.7252,14.2276,14.0041,13.423,12.9186,14.3261,15.2744
"LOC113709778",0.434863,0.693044,0.592344,0.757675,0.346963,0.616299,0.656554,0.504857,0.720924,0.880067,0.720525,1.09308,1.49564,1.34662,1.53908,2.43495,2.37207,2.24992,2.04125,1.87488,1.80454,0.633313,1.15487,1.10869,1.05315,1.37004,0.982134,0.496306,0.739178,0.60085,0.529496,0.726169,0.834412,0.664299,0.687607,0.771312,0.626559,0.949907,0.901305,1.20547,1.03528,0.746356,0.93264,1.08892,0.895586,0.825604,1.09812,1.09022,0.895402,0.8592,0.74207,1.15731,1.15354,1.11358,0.768473,0.727066,0.899452,1.28316,1.42857,1.18393,1.71483,1.55334,1.63543,1.41595,2.02217,1.58138,2.83721,1.98972,2.07512,2.63706,2.0291,2.17796,1.40467,1.4942,1.38168,1.43459,2.0454,1.7136,1.06812,1.26359,1.35699,1.11032,1.22303,1.01248,1.39729,1.87151,1.57723,1.53149,1.71282,1.80542,1.08138,0.899956,0.999273,0.957683,0.810036,0.943784,1.85019,1.85382,1.92701,2.24313,2.29032,2.42542,1.52999,1.44174,2.17054,2.4943,2.33682,2.87126,1.38588,1.21719,1.5361,1.21264,1.21625,1.53947,1.61291,0.970892,1.12226,0.0761779,0.310831,0.462756,1.87872,2.14004,1.86749,1.60847,1.40247,1.71105,1.47648,1.75356,1.62677,1.42238,1.34565,1.46961,1.0327,1.23545,1.17014,0.704847,0.87078,0.909032,0.870125,0.781026,0.887681,0.466816,0.625418,0.348016
"LOC113709769",73.2021,72.5337,72.5919,82.0281,78.1168,76.1978,58.0444,53.5283,59.8438,81.0326,79.0863,79.1648,17.4746,18.4362,19.9497,24.4365,23.7666,21.9793,19.2954,19.8378,20.6342,19.7038,21.4462,20.1796,35.6006,34.8992,36.4367,37.3223,35.7009,35.5679,32.3629,33.0835,35.426,36.11,34.8353,33.4285,28.7245,30.3269,29.6383,28.2939,31.0886,28.99,26.4379,26.6863,27.9914,26.1976,27.7493,26.6745,25.3615,26.5987,26.9081,26.2145,26.6879,28.5955,27.8712,27.5121,27.5682,25.5699,25.203,24.4821,21.2583,20.7605,20.8806,23.6678,24.0621,21.7236,22.5782,24.4796,23.3309,24.4577,24.4481,22.9252,21.5378,22.0397,22.1375,20.6656,23.2856,22.442,27.3471,25.366,23.8824,24.8462,22.458,24.4486,23.9951,25.1018,25.5604,24.1415,24.9875,24.4994,34.2826,33.2935,33.358,34.8058,32.0906,33.1492,24.3396,24.2463,25.0658,27.046,27.944,28.1359,26.1774,25.1552,27.633,24.1387,25.1731,25.9158,24.8769,26.5053,24.2608,25.4064,27.908,26.7325,25.0801,21.978,23.4506,33.7797,33.8066,32.042,28.0105,29.9115,28.0866,28.8765,28.8792,30.0008,25.0327,25.0747,25.4152,28.4781,29.7403,30.5189,25.2767,25.7997,26.2249,20.536,20.9931,18.7694,22.1568,22.8645,21.0582,18.7876,21.6145,21.156
"LOC113709789",1.22809,1.55997,1.92016,1.25156,1.71883,2.02092,2.03441,1.63525,2.42674,1.03425,1.49849,0.912709,1.76075,1.54873,1.6203,0.720421,1.46255,1.58231,1.41244,1.11485,1.46413,2.34472,2.85479,1.78207,2.76161,5.01696,3.82653,1.60338,2.23556,2.37602,1.57377,2.20515,1.59295,2.45095,3.6869,3.65913,2.89132,3.36416,2.71049,4.26875,3.25183,3.28143,3.04748,3.32996,3.72589,4.01464,3.34659,4.00029,5.33746,5.94358,5.97706,5.10773,3.4854,4.68643,4.25901,3.14424,3.73074,4.84207,5.02075,4.77667,5.83218,5.5917,4.7212,4.02518,4.71759,4.25027,3.8904,3.67565,4.18931,3.6602,3.50149,4.33779,3.67387,4.41086,4.44138,4.10481,4.21975,3.56048,4.39379,4.53815,4.45769,4.15897,5.50791,4.7519,4.33137,4.57355,4.12315,4.54246,4.33417,5.05284,5.70941,5.63201,5.16289,5.33515,4.11663,5.12368,2.58157,3.17975,2.65576,2.09239,1.79691,1.94607,2.38812,2.32277,2.67648,2.39601,2.6463,2.10047,4.25142,3.67829,3.80868,2.98299,4.03347,2.88745,3.7841,4.48017,4.95669,11.6948,15.3667,11.3561,4.24531,4.5526,3.64906,4.27146,4.44181,5.06691,4.40316,4.26085,4.60806,3.93486,3.9392,4.12116,5.75882,4.74021,3.3729,5.74338,5.52632,4.86716,4.41133,3.65985,3.96574,5.54854,5.83993,4.77289
"LOC113709812",0.835542,0.910146,1.37977,0.607414,0.741058,0.676759,1.72875,1.82969,2.18392,1.30654,1.15393,0.777716,1.20272,1.347,1.36519,2.3271,1.86423,1.59915,1.45962,1.62846,1.59426,1.63028,1.54281,1.71329,2.25066,1.80655,2.07395,1.41999,1.48562,1.64464,2.56449,2.30078,2.52403,1.59648,2.14679,1.8438,1.52477,1.88304,1.88734,1.44114,1.87009,2.24472,1.4654,2.03723,2.32125,1.77286,2.27231,2.22473,2.48692,1.73765,2.00429,1.88368,1.58585,1.57446,1.82554,1.81117,1.92629,2.22156,2.17154,1.45527,1.78378,1.65271,1.90333,1.62371,2.2335,1.89815,1.70361,1.68442,1.79136,1.75719,1.83293,1.80081,2.38178,2.38799,2.27173,3.18349,2.89191,2.95419,2.28143,2.47879,2.4694,2.73291,2.94704,3.57821,1.64512,1.39093,1.7818,2.12189,1.62816,1.70706,1.87363,1.51501,1.83407,1.77677,2.10431,2.01709,1.85605,2.16828,2.1242,1.24137,1.20441,1.27996,1.10072,0.806238,0.883364,1.55235,1.67379,1.32536,1.69193,1.67858,1.88588,1.60397,1.64135,1.41112,1.52348,1.54253,1.4385,1.43393,0.797843,0.857871,1.39185,1.09221,1.16483,1.34936,1.0986,1.2353,1.07191,1.07872,1.03776,0.906785,1.20712,1.16121,2.94945,2.43909,2.75674,2.46993,2.52645,2.6121,2.19374,2.45875,2.27569,2.06938,2.30808,2.42866
"TRNAK-UUU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795.434,0,0,0
