"gene_id","S01_R01","S01_R02","S01_R03","S01_R04","S01_R05","S01_R06","S01_R07","S01_R08","S01_R09","S01_R10","S01_R11","S01_R12","S02_R01","S02_R02","S02_R03","S02_R04","S02_R05","S02_R06","S02_R07","S02_R08","S02_R09","S02_R10","S02_R11","S02_R12","S03_R01","S03_R02","S03_R03","S03_R04","S03_R05","S03_R06","S03_R07","S03_R08","S03_R09","S03_R10","S03_R11","S03_R12","S04_R01","S04_R02","S04_R03","S04_R04","S04_R05","S04_R06","S04_R07","S04_R08","S04_R09","S04_R10","S04_R11","S04_R12","S05_R01","S05_R02","S05_R03","S05_R04","S05_R05","S05_R06","S05_R07","S05_R08","S05_R09","S05_R10","S05_R11","S05_R12","S06_R01","S06_R02","S06_R03","S06_R04","S06_R05","S06_R06","S06_R07","S06_R08","S06_R09","S06_R10","S06_R11","S06_R12","S07_R01","S07_R02","S07_R03","S07_R04","S07_R05","S07_R06","S07_R07","S07_R08","S07_R09","S07_R10","S07_R11","S07_R12","S08_R01","S08_R02","S08_R03","S08_R04","S08_R05","S08_R06","S08_R07","S08_R08","S08_R09","S08_R10","S08_R11","S08_R12","S09_R01","S09_R02","S09_R03","S09_R04","S09_R05","S09_R06","S09_R07","S09_R08","S09_R09","S09_R10","S09_R11","S09_R12","S10_R01","S10_R02","S10_R03","S10_R04","S10_R05","S10_R06","S10_R07","S10_R08","S10_R09","S10_R10","S10_R11","S10_R12","S11_R01","S11_R02","S11_R03","S11_R04","S11_R05","S11_R06","S11_R07","S11_R08","S11_R09","S11_R10","S11_R11","S11_R12","S12_R01","S12_R02","S12_R03","S12_R04","S12_R05","S12_R06","S12_R07","S12_R08","S12_R09","S12_R10","S12_R11","S12_R12"
"LOC140026593",0.179893,0.352848,0.0594027,0.638905,0.669533,0.873753,0.422188,0.24735,0.427921,0.561626,0.446739,0.602435,0.517141,0.694695,0.704102,0.592196,0.600824,0.279509,1.49977,1.29975,1.11235,1.27919,0.87476,0.906271,0.773299,0.377243,0.699938,1.3202,0.815263,1.00983,1.36198,1.36756,1.2155,1.41872,0.579589,1.16342,0.967469,1.4532,1.16545,0.764111,0.391289,0.493658,0.696519,0.778674,0.526578,0.882608,0.78017,1.09264,0.863639,0.883989,1.16408,1.03276,0.837416,0.828607,0.68423,0.567735,0.528818,1.25734,1.25345,1.08231,0.246529,0.32101,0.322842,0.230422,0.17542,0.202225,0.159859,0.233421,0.1618,0.373433,0.312153,0.184711,0.565176,0.572779,0.531748,0.536196,0.655585,0.345942,0.42054,0.491637,0.387835,0.656677,0.612755,0.392101,0.406787,0.4783,0.265165,0.25575,0.314641,0.439322,0.32206,0.429743,0.323867,0.386963,0.274656,0.624014,0.236362,0.632916,0.319939,0.365305,0.344304,0.199112,0.118357,0.288963,0.116716,0.312439,0.337312,0.403377,0.374115,0.213448,0.369425,0.303799,0.208548,0.212121,0.467831,0.336318,0.402006,0.335622,0.427955,0.764545,0.65565,0.739236,0.488366,0.29011,0.263123,0.422718,0.512663,0.542829,0.327942,0.348325,0.437574,0.539829,0.279033,0.251248,0.338096,0.932333,0.757764,0.770772,0.414684,0.455688,0.360424,0.514555,0.8147,0.767204
"LOC140025496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32709,0,0,0,0,0,0,0,0,3.34823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07394,0,3.03187,0,3.06444,0,0,0,0,0,0,2.44911,0,0,0,0,0,0,0,0,2.63525,0,3.15751,3.12875,0,0,3.11853,0,0,0,3.30136,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79228,3.17266,0,0,0,0,0,0,0,0,0,0,1.75474,0,0,0,5.25599,0,2.60801,0,0,0
"LOC140028089",0.0909332,0.118924,0.0900883,0.273846,0.266502,0.245907,0.0918101,0.0627492,0.124075,0.0777464,0.201584,0.280315,0.197011,0.208538,0.146318,0.100072,0.0716602,0.0708451,0.311696,0.253989,0.171255,0.25646,0.263043,0.340885,0.0985394,0.0640973,0.0648704,0.228086,0.222125,0.319343,0.329043,0.389192,0.25,0.232296,0.248949,0.158999,0.227286,0.376259,0.190808,0.185402,0.19853,0.233761,0.235494,0.2633,0.200302,0.279764,0.327479,0.152403,0.281758,0.176223,0.239488,0.292835,0.314717,0.280277,0.132248,0.118597,0.0670737,0.318973,0.228269,0.193804,0.0973718,0.0815099,0.136625,0.168385,0.114115,0.115103,0.1041,0.0709282,0.10536,0.0405679,0.171458,0.0535131,0.1498,0.169752,0.196474,0.135875,0.132916,0.188831,0.156436,0.193988,0.238908,0.257643,0.1711,0.352214,0.118077,0.151836,0.104762,0.142878,0.0798894,0.0787464,0.130988,0.117636,0.148186,0.178812,0.122168,0.105736,0.0601114,0.117074,0.0739771,0.128292,0.174643,0.158721,0.0750681,0.0733141,0.103644,0.126859,0.155645,0.125992,0.11077,0.154784,0.156266,0.107921,0.0907252,0.107654,0.142531,0.0465785,0.0314058,0.384853,0.436191,0.82259,0.157801,0.0894209,0.0531706,0.147294,0.150282,0.214612,0.294494,0.198626,0.322204,0.151752,0.259486,0.174615,0.131185,0.127973,0.172203,0.525796,0.58979,0.443403,0.316016,0.308712,0.340083,0.375472,0.429509,0.373236
"LOC140026594",0.599644,0.705695,0.475221,1.27781,1.43471,1.35917,0.784064,0.371025,0.611316,0.919024,0.943116,1.20487,1.5191,1.38939,1.3762,0.908033,0.777536,0.559019,2.24966,1.99961,1.48314,2.13198,1.98809,2.00956,0.708858,0.943107,0.381784,1.67439,1.28561,1.67253,1.97811,2.03466,2.39815,1.73908,1.47126,1.11867,2.21136,1.96013,2.05667,0.963444,1.20647,0.888585,1.29354,1.20046,1.44809,1.7928,1.88317,1.74822,1.91234,1.51541,1.8877,1.48839,1.98499,1.62652,1.23813,1.23566,1.5534,2.10604,1.83196,1.84629,0.410882,0.267509,0.349746,0.179217,0.275661,0.227503,0.365392,0.256763,0.416057,0.453454,0.572281,0.39581,0.638894,0.811437,0.894304,0.831103,0.786702,0.878159,0.98126,1.01059,0.498645,1.04471,0.857857,1.20647,0.581125,0.508194,0.559792,0.767249,0.734162,0.568535,0.547503,0.363628,0.647734,0.949819,0.755305,0.624014,1.18181,0.690454,0.872562,0.393406,0.487764,0.540448,0.236715,0.115585,0.379326,0.468658,0.858614,0.744697,0.779407,0.853793,0.800422,0.607599,0.68523,0.606059,0.436642,0.580912,0.5257,0.587339,0.342364,0.934444,0.724665,0.880043,0.802316,0.58022,0.526247,0.552786,0.757849,0.738247,0.612159,0.67177,0.559122,0.981508,0.364889,0.586245,0.929764,1.3726,1.49027,1.28462,0.829368,0.835429,0.746594,1.44719,1.15938,1.37457
"LOC140025497",0,0,0,0,5.52185,5.61348,0,0,0,0,0,0,0,0,3.20417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53027,0,0,8.72824,0,0,0,0,3.53677,0,0,0,0,0,0,2.94808,2.99535,3.25226,0,0,0,0,0,3.49582,3.58848,0,0,3.38355,3.34823,0,0,0,0,0,0,0,0,0,0,5.98243,3.03899,2.51614,0,2.47385,3.3828,3.30422,0,3.07394,2.99029,3.03187,2.9818,0,3.01894,0,0,0,2.42332,0,0,3.06112,0,0,6.68464,6.51102,0,0,0,0,3.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16539,0,14.5557,14.8228,0,10.0763,0,3.39614,3.17266,6.47701,0,2.10306,4.08738,2.05993,0,0,0,3.56536,1.73709,3.50947,11.1295,2.70951,5.51774,7.88398,2.55779,7.82403,3.476,3.3741,0
"LOC140028025",0.484977,0.445967,0.5105,0.995802,1.06601,0.71313,0.428447,0.501994,0.279168,0.362816,0.831534,0.688046,0.80446,0.737903,0.699074,0.340244,0.250811,0.301092,0.883139,0.965159,0.856276,0.808836,1.01171,0.962499,0.164232,0.320486,0.227046,0.814591,0.682241,0.989963,0.871965,1.1845,1.23333,0.766575,0.701584,0.635997,1.01405,1.04326,1.11016,0.64048,0.512869,0.567706,0.50463,0.641794,0.550832,0.699409,0.518509,0.637321,0.610476,1.0253,0.766362,0.863092,0.881209,1.12111,0.694304,0.694639,0.721042,0.71769,0.586978,0.629865,0.417308,0.230945,0.273249,0.349722,0.329666,0.447622,0.312299,0.390105,0.362905,0.540906,0.42205,0.401348,0.536784,0.569881,0.356109,0.434801,0.318998,0.499052,0.668407,0.498827,0.688618,0.833549,0.746619,0.735055,0.236154,0.318857,0.314287,0.259778,0.199724,0.314986,0.442085,0.42013,0.444559,0.590079,0.471218,0.546303,0.21039,0.117074,0.251522,0.427639,0.45116,0.3463,0.225204,0.351908,0.236901,0.428148,0.373548,0.377975,0.474727,0.37148,0.562556,0.447101,0.272175,0.322962,0.158368,0.248418,0.298355,1.28284,1.22133,1.73177,0.578605,0.536525,0.531706,0.507345,0.367357,0.528277,0.713581,0.706225,0.722182,0.78405,0.654894,0.748351,0.306098,0.45857,0.441271,1.98488,1.83348,1.63016,0.803207,0.836094,0.954848,1.46924,1.51124,1.18462
"LOC140026595",1.13932,0.352848,0.772235,0.933784,1.0043,0.436876,0.784064,0.432862,0.427921,0.408455,0.64529,0.903653,0.937318,1.01047,1.4082,0.592196,0.636166,0.698773,1.36343,1.59969,1.7528,1.24043,1.63023,1.2215,0.644416,0.628738,0.572676,1.288,1.28561,1.00983,2.04297,1.76782,1.54402,0.732244,1.29293,1.70038,1.62397,1.31802,1.40539,0.697667,0.880399,0.756942,0.663351,0.940898,1.02024,1.35149,1.0761,1.2019,1.01786,1.61012,1.38431,1.36689,1.33366,1.38101,1.01005,0.70132,0.991534,1.85457,1.28559,1.30514,0.219137,0.267509,0.430456,0.179217,0.250601,0.202225,0.274044,0.233421,0.231143,0.293411,0.234115,0.501359,0.589749,0.596645,0.6526,0.536196,0.629362,0.745105,0.84108,0.792081,0.498645,1.10441,0.735306,0.935011,0.581125,0.298938,0.707106,0.434775,0.262201,0.542692,0.48309,0.628085,0.615347,0.492499,0.446317,0.658681,0.561361,0.460303,0.407195,0.309104,0.229536,0.312891,0.088768,0.288963,0.204252,0.468658,0.490636,0.403377,0.467644,0.70133,0.33864,0.24304,0.417096,0.242424,0.499019,0.366892,0.247388,0.922961,0.513546,0.679596,0.552126,0.985648,0.802316,0.483517,0.559137,0.325168,0.490373,0.716534,0.524708,0.771292,0.70498,0.588905,0.407818,0.649057,0.528275,0.984129,1.33872,1.10477,0.570191,0.810113,0.720849,0.932631,0.8147,1.08687
"LOC140025498",7.72823,7.55376,7.65295,0,0,0,0,12.8124,0,0,0,0,0,0,0,4.48555,0,0,0,3.0303,0,0,0,0,0,0,0,0,3.71745,0,0,0,0,4.48604,0,0,0,0,0,0,0,3.50446,3.57867,0,3.55429,0,0,0,0,3.34287,3.32709,0,3.28531,0,0,0,0,0,0,3.34823,2.68631,0,0,0,3.07176,0,0,0,2.89171,3.07282,2.99121,0,0,0,0,0,0,0,3.07394,0,3.03187,0,0,0,2.84672,0,0,0,2.48912,0,0,3.14329,0,0,0,0,0,0,0,0,3.15751,0,0,3.09522,0,0,0,3.40289,0,6.46449,6.53474,0,0,3.2756,0,0,0,7.27783,0,7.3634,3.35877,0,0,3.17266,0,0,0,6.13107,6.17978,2.34889,0,2.31607,1.78268,1.73709,0,0,2.70951,0,0,5.11557,2.60801,0,3.3741,3.46079
"LOC140027610",0.394044,0.445967,0.330324,0.946012,0.94487,1.13117,0.489654,0.188248,0.341205,0.699717,0.453564,0.382248,0.492526,0.689779,0.552756,0.280201,0.268726,0.28338,0.58876,0.541843,0.787774,0.631287,0.607023,0.741926,0.0656929,0.384584,0.259482,0.651673,0.650509,0.606752,0.970678,0.846069,0.75,0.696887,0.430003,0.386141,0.821728,0.667004,0.728539,0.455078,0.430148,0.500917,0.487809,0.608882,0.650983,0.545539,0.463929,0.595756,0.704395,0.784992,0.526874,0.724381,0.755322,0.66955,0.247966,0.609927,0.335369,0.637947,0.831552,0.43606,0.292115,0.230945,0.245924,0.349722,0.342345,0.332519,0.323865,0.330998,0.421438,0.419202,0.435239,0.294322,0.549268,0.606257,0.343829,0.394038,0.518371,0.350685,0.341314,0.360264,0.576191,0.53044,0.684401,0.505351,0.309952,0.303673,0.329253,0.2338,0.266298,0.170617,0.458459,0.268883,0.51042,0.429149,0.453765,0.634416,0.225418,0.351221,0.192341,0.228074,0.305625,0.230867,0.255232,0.263931,0.325739,0.317146,0.420242,0.377975,0.474727,0.356002,0.328158,0.138756,0.18145,0.292203,0.174204,0.294997,0.235543,1.19732,1.04686,1.29883,0.40327,0.518641,0.496259,0.441881,0.417451,0.346682,0.611641,0.540704,0.777734,0.619652,0.543685,0.536318,0.273302,0.330597,0.419746,1.39336,1.71808,1.6432,0.803207,0.900409,0.876367,1.17539,1.25671,1.11971
"LOC140027334",0.058554,0,0,0.0959908,0.186815,0.047405,0.117809,0.120787,0.179114,0.349061,0.14544,0.0980638,0.18941,0.308416,0.406369,0.0771129,0.138063,0.102365,0.233044,0.260407,0.329228,0.30291,0.233034,0.307909,0.125901,0.0614193,0,0.220108,0.183721,0.308164,0.411721,0.390914,0.320843,0.17879,0,0.218516,0.23619,0.29702,0.267787,0.292018,0.286615,0.0642842,0.12957,0.0950603,0.160711,0.134685,0.367834,0.160066,0.150622,0.154171,0.276546,0.23733,0.272621,0.149863,0.19093,0.0978489,0.129118,0.368395,0.470837,0.279804,0.0535074,0.10451,0.105106,0.0500025,0.0734152,0.0493692,0.0669059,0.0455903,0.0451454,0.0521,0.0508092,0.128852,0.144003,0.0699302,0.118038,0.0523649,0.0256099,0.207907,0.0547623,0.213402,0.0811666,0.116612,0.149617,0.117834,0.0283794,0.0291973,0.0287765,0.0749371,0.102436,0.126201,0.157286,0.0322883,0.0949007,0.13744,0.067067,0.203167,0.202012,0,0.0568196,0.0823322,0.0840653,0.0555605,0,0.0564436,0.0284978,0.152574,0.0598988,0.0606102,0.152245,0.0595627,0.0902019,0.0890128,0.0581949,0.0591917,0.091385,0.0597235,0.0302027,0.0819638,0.0836101,0.0829837,0.101113,0.137528,0.136285,0.0944486,0.0642469,0.127034,0.0435418,0.0636235,0.170832,0.121508,0.0712324,0.215702,0.0209667,0.081809,0.0825656,0.101176,0.222027,0.200744,0.151885,0.0989065,0.125726,0.125638,0.15302,0.218549
"LOC140025499",0,0,0,0,0,0,0,0,0,5.29046,0,0,3.23758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4302,0,3.47698,0,0,0,0,0,0,0,0,3.50446,3.57867,3.49507,0,0,8.84424,2.99535,3.25226,0,0,0,0,0,0,0,0,0,0,0,2.68631,2.62716,0,0,0,3.1012,0,0,2.89171,3.07282,0,3.03899,2.51614,0,0,0,3.30422,3.35167,0,2.99029,0,0,0,3.01894,2.84672,0,2.88384,0,0,0,0,0,3.08151,0,6.51102,0,0,0,5.2705,6.18182,0,0,0,0,3.11853,0,0,0,3.30136,9.69673,0,0,3.21756,0,0,0,0,21.8335,0,0,0,3.43092,0,0,0,3.2065,2.10306,4.08738,0,0,0,0,1.78268,0,0,2.78238,2.70951,0,0,0,0,6.95199,10.1223,0
"LOC140027611",0.666844,0.327042,0.300294,0.846432,0.654141,0.860674,0.18362,0.156873,0.341205,0.518309,0.478762,0.611596,0.755207,0.449158,0.487726,0.240172,0.250811,0.301092,0.883139,0.643439,0.753523,0.710198,0.809364,0.561458,0.197079,0.192292,0.227046,0.619089,0.825036,0.590785,0.871965,0.74454,0.833333,0.557509,0.611057,0.54514,0.856695,0.906442,0.936693,0.539352,0.496325,0.384036,0.555093,0.658251,0.467372,0.475598,0.545799,0.623466,0.845274,0.784992,0.574771,0.693556,0.755322,0.653979,0.661242,0.576042,0.486284,0.877177,0.603283,0.371459,0.264295,0.32604,0.286912,0.272006,0.291627,0.345308,0.346998,0.26007,0.234132,0.51386,0.356104,0.441483,0.374501,0.412254,0.343829,0.421213,0.438622,0.485564,0.469307,0.512683,0.435656,0.69715,0.668846,0.612546,0.324711,0.258122,0.269389,0.272767,0.213038,0.223115,0.491206,0.352909,0.54335,0.464911,0.453765,0.599171,0.255473,0.234147,0.177545,0.413384,0.276517,0.259725,0.150136,0.219942,0.325739,0.396433,0.357984,0.346477,0.332309,0.386959,0.312531,0.33918,0.226813,0.246066,0.190041,0.263945,0.266949,1.24008,1.09048,1.64518,0.420804,0.447104,0.265853,0.507345,0.450847,0.396207,0.645621,0.496565,0.755513,0.480547,0.815528,0.723406,0.327962,0.362591,0.301356,1.59053,1.57705,1.56495,0.697869,0.874683,0.797887,1.35496,0.906742,1.20085
"LOC140026596",0.239858,0.470463,0.534624,1.17952,1.05212,1.165,0.844377,0.432862,0.36679,0.663739,0.843841,0.903653,0.808033,1.26308,1.15217,0.552716,0.565481,0.593957,1.53386,1.89963,1.04494,1.55053,1.59047,1.37911,0.708858,0.880233,0.572676,1.0626,1.0034,1.04139,1.6214,1.90124,1.90538,1.37296,1.33751,1.07393,1.41665,1.58838,1.50823,0.764111,0.684755,1.02023,1.16086,0.843563,0.987333,1.35149,1.37202,1.52969,1.23377,1.04184,0.97531,1.54914,1.24062,1.16619,0.879724,0.768113,0.925432,1.79171,1.51057,2.35561,0.219137,0.481515,0.295939,0.128012,0.250601,0.101112,0.296881,0.233421,0.392943,0.240064,0.442217,0.316648,0.466884,0.572779,0.749281,0.750674,0.629362,0.372552,0.785008,0.792081,0.831075,0.86562,0.827219,0.935011,0.4649,0.4783,0.53033,0.434775,0.419521,0.439322,0.579709,0.495857,0.615347,0.422142,0.377653,0.485344,0.384089,0.431534,0.407195,0.281004,0.545148,0.426669,0.207125,0.288963,0.233431,0.687365,0.551966,0.713668,0.592349,0.487882,0.554138,0.516459,0.625644,0.393939,0.311887,0.519764,0.773088,0.75515,0.0855909,0.594646,0.552126,0.352017,0.383716,0.386813,0.296014,0.325168,0.71327,0.716534,0.634022,0.995215,0.70498,0.564367,0.558066,0.565308,0.528275,1.4244,1.11139,1.18185,0.647944,0.759481,0.643615,0.675353,1.15938,0.831138
"LOC140025500",0,0,0,0,0,0,6.24072,0,0,0,0,5.20552,6.47515,0,0,0,4.03429,0,0,0,0,0,3.18684,3.15885,0,0,0,0,0,3.75341,0,0,0,0,0,0,0,0,0,0,3.46131,0,3.57867,0,0,0,2.94808,2.99535,0,3.34287,0,0,0,3.25087,0,0,0,0,0,0,0,5.25432,0,0,0,0,0,0,0,0,5.98243,0,2.51614,0,0,0,3.30422,0,3.07394,0,0,2.9818,0,3.01894,0,0,0,0,0,2.44911,3.06112,0,0,0,3.25551,3.28552,0,0,0,3.09091,6.31503,3.12875,0,0,3.11853,0,0,3.40289,0,0,0,6.58899,0,0,3.23151,0,0,14.5557,7.41142,14.7268,0,3.43092,3.39614,3.17266,0,6.41301,6.30918,0,0,2.34889,2.29435,0,1.78268,0,0,2.78238,0,2.75887,5.25599,0,7.82403,6.95199,6.7482,3.46079
"LOC140027612",0.212178,0.475698,0.240235,0.672166,0.896415,0.885264,0.306034,0.658867,0.155093,0.518309,0.352772,0.662562,0.443274,0.529365,0.569013,0.220158,0.268726,0.318803,0.692658,0.745035,0.907653,0.611559,0.627257,0.68177,0.229925,0.192292,0.129741,0.635381,0.825036,0.718522,0.855513,0.829147,1,0.557509,0.588425,0.613283,0.716826,0.838031,0.884655,0.539352,0.612134,0.350642,0.555093,0.543057,0.617599,0.629469,0.491219,0.443354,0.516557,0.544688,0.447044,0.662732,0.660906,0.560554,0.4794,0.576042,0.6372,0.781485,0.586978,0.678316,0.236474,0.421135,0.218599,0.401533,0.215551,0.281362,0.300732,0.26007,0.245839,0.270453,0.395671,0.280944,0.411951,0.436505,0.540303,0.339688,0.279123,0.553004,0.412421,0.554252,0.351336,0.69715,0.668846,0.551292,0.265673,0.318857,0.149661,0.246789,0.239668,0.11812,0.360218,0.268883,0.164652,0.536436,0.506123,0.599171,0.240445,0.160976,0.192341,0.285093,0.305625,0.375158,0.180163,0.263931,0.192482,0.23786,0.186774,0.44097,0.443079,0.309567,0.531303,0.246677,0.287296,0.384478,0.269225,0.357102,0.392572,1.19732,1.1341,1.73177,0.263002,0.500757,0.460812,0.425515,0.350659,0.462242,0.453068,0.69519,0.622187,0.644944,0.556042,0.573736,0.262369,0.383919,0.333644,1.56424,1.53858,1.73449,0.79004,0.797505,0.640925,1.35496,1.16127,1.37935
"LOC140026597",0.479715,0.646887,0.534624,0.638905,0.813004,1.11646,0.422188,0.556537,0.611316,0.408455,0.843841,1.00406,0.74339,1.38939,1.05615,0.631675,0.636166,0.489141,1.56794,1.59969,1.68538,1.35672,1.74952,1.85194,0.579974,0.817359,0.445415,1.1914,1.59917,1.13606,1.75111,1.50098,2.20105,0.96107,0.891675,1.25291,1.27844,1.25043,1.64534,0.863778,0.913007,0.855674,1.02819,0.746229,0.756956,1.43424,1.26441,1.01069,1.29546,1.29441,1.4787,1.18464,1.70585,1.62652,1.20555,1.00189,0.826278,1.28877,1.47843,1.4643,0.219137,0.347761,0.242132,0.281626,0.300721,0.202225,0.296881,0.256763,0.1618,0.42678,0.416205,0.237486,0.614321,0.811437,0.507578,0.697055,0.550692,0.771716,0.756972,0.655515,0.692562,0.776073,0.888495,0.874687,0.348675,0.358725,0.412479,0.664949,0.393301,0.41348,0.354266,0.363628,0.550574,0.45732,0.480649,0.346674,0.50227,0.460303,0.465366,0.393406,0.344304,0.398225,0.384661,0.144481,0.320968,0.562389,0.551966,0.403377,0.779407,0.640345,0.523353,0.394939,0.357511,0.545453,0.499019,0.275169,0.185541,0.251717,0.342364,0.254848,0.345079,0.352017,0.348833,0.161172,0.263123,0.357685,0.579532,0.521115,0.502845,0.348325,0.388954,0.466216,0.47221,0.418746,0.316965,0.984129,1.08613,1.3617,0.69978,0.658217,0.746594,1.02911,1.28472,0.799171
"LOC140025501",0,0,0,0,0,0,0,6.40621,0,0,5.13002,0,0,0,0,0,4.03429,0,0,0,3.06375,0,0,0,0,0,4.54631,0,0,0,0,0,0,0,8.72824,0,0,0,0,0,0,0,7.15734,0,0,3.02909,0,0,0,0,0,0,0,3.25087,0,0,3.55028,0,3.38355,3.34823,0,5.25432,0,0,0,0,0,2.92054,2.89171,0,0,3.03899,0,0,2.47385,0,0,3.35167,3.07394,0,0,2.9818,0,0,0,2.93127,0,0,0,0,3.06112,0,3.08151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30136,0,9.80211,0,0,3.2756,0,0,3.20834,7.27783,0,7.3634,13.4351,10.2928,3.39614,3.17266,0,6.41301,2.10306,4.08738,2.05993,2.34889,0,2.31607,1.78268,1.73709,0,0,5.41902,2.75887,2.62799,0,0,3.476,6.7482,3.46079
"LOC140027613",0.363733,0.386504,0.240235,0.497901,0.94487,0.836083,0.214224,0.282372,0.279168,0.362816,0.478762,0.305798,0.525361,0.625614,0.390181,0.280201,0.197065,0.265669,0.917772,0.728102,0.599393,0.710198,0.667726,0.641666,0.0656929,0.352535,0.227046,0.651673,0.666375,0.622719,0.806156,0.846069,0.933333,0.627198,0.588425,0.590569,0.786761,0.76962,0.607116,0.387659,0.248162,0.567706,0.68966,0.493688,0.333837,0.363693,0.436639,0.429499,0.626129,0.65683,0.670567,0.631907,0.771058,0.794118,0.363683,0.288021,0.385674,0.446563,0.554368,0.549113,0.292115,0.258115,0.191274,0.181337,0.253589,0.281362,0.346998,0.283713,0.222426,0.283976,0.263781,0.321079,0.436918,0.339504,0.380668,0.407626,0.478497,0.350685,0.341314,0.457258,0.576191,0.50013,0.497746,0.535978,0.221394,0.303673,0.254423,0.155867,0.199724,0.236239,0.294723,0.504156,0.395164,0.482792,0.471218,0.246718,0.180334,0.131708,0.281113,0.37062,0.334732,0.317442,0.195177,0.337245,0.251708,0.333004,0.233468,0.330728,0.395606,0.417916,0.45317,0.323763,0.34778,0.292203,0.332572,0.217366,0.266949,1.41113,1.52667,0.779296,0.298069,0.375568,0.389918,0.441881,0.283866,0.445733,0.509701,0.562773,0.544414,0.442609,0.432477,0.661043,0.338894,0.319933,0.365932,1.36707,1.26933,1.39542,0.724203,0.578834,0.784807,1.02847,1.00219,0.908749
"LOC140026598",0.419751,0.470463,0.415819,0.835491,1.09995,0.776669,0.422188,0.309187,0.550184,1.02114,0.843841,0.552232,1.29285,1.32624,1.05615,0.631675,0.742194,0.454203,1.63612,1.29975,1.51684,1.47301,1.39166,2.12777,0.708858,0.628738,0.827199,0.740598,1.19154,1.35696,1.68626,1.6344,1.67542,1.1899,1.29293,1.25291,1.79673,1.96013,1.26828,0.897,0.945614,0.658211,0.895524,1.2329,1.05316,1.24117,1.58724,1.28385,1.51137,1.04184,1.44723,1.51877,1.24062,1.44239,0.879724,0.834905,0.958483,1.38307,1.51057,1.62346,0.273921,0.187256,0.322842,0.204819,0.250601,0.252781,0.251207,0.233421,0.184914,0.453454,0.390192,0.211098,0.614321,0.28639,0.507578,0.589815,0.603139,0.931381,0.98126,0.464323,0.747967,0.835771,0.765944,0.995334,0.610181,0.418513,0.618718,0.434775,0.524401,0.51685,0.515297,0.429743,0.453414,0.316606,0.480649,0.589347,0.620451,0.345227,0.494452,0.505807,0.372996,0.398225,0.414251,0.260067,0.379326,0.593633,0.827949,0.341319,0.623526,0.670838,0.554138,0.577219,0.387304,0.51515,0.592585,0.275169,0.587547,0.922961,0.684727,0.339798,0.379587,0.528026,0.558133,0.515751,0.526247,0.585302,0.624111,0.629681,0.699611,0.597129,0.607741,0.809744,0.515138,0.586245,0.528275,1.13952,1.31346,1.25893,0.570191,0.683533,0.617871,0.932631,1.22205,0.895071
"LOC140025503",0,0,0,0,0,0,0,0,0,0,5.13002,0,0,0,0,4.48555,0,0,0,0,0,0,0,0,0,0,0,0,7.43489,0,0,3.53027,0,4.48604,0,0,0,4.33354,0,0,0,3.50446,0,0,0,0,0,2.99535,0,0,0,0,0,0,0,3.58848,0,3.29945,0,0,0,0,0,3.14712,0,0,2.85396,2.92054,0,0,2.99121,0,2.51614,0,2.47385,3.3828,0,0,0,0,3.03187,0,0,0,0,2.93127,0,0,2.48912,0,3.06112,0,3.08151,3.34232,0,3.28552,5.36878,2.60645,0,0,0,0,9.49009,0,0,3.43379,0,0,0,0,3.26737,0,3.21756,0,0,0,3.20834,29.1113,0,0,6.71755,3.43092,6.79228,3.17266,3.23851,0,2.10306,4.08738,0,0,0,2.31607,0,0,1.75474,0,8.12853,5.51774,0,0,0,0,0,0
