"gene_id","S01_R01","S01_R02","S01_R03","S01_R04","S01_R05","S01_R06","S01_R07","S01_R08","S01_R09","S01_R10","S01_R11","S01_R12","S02_R01","S02_R02","S02_R03","S02_R04","S02_R05","S02_R06","S02_R07","S02_R08","S02_R09","S02_R10","S02_R11","S02_R12","S03_R01","S03_R02","S03_R03","S03_R04","S03_R05","S03_R06","S03_R07","S03_R08","S03_R09","S03_R10","S03_R11","S03_R12","S04_R01","S04_R02","S04_R03","S04_R04","S04_R05","S04_R06","S04_R07","S04_R08","S04_R09","S04_R10","S04_R11","S04_R12","S05_R01","S05_R02","S05_R03","S05_R04","S05_R05","S05_R06","S05_R07","S05_R08","S05_R09","S05_R10","S05_R11","S05_R12","S06_R01","S06_R02","S06_R03","S06_R04","S06_R05","S06_R06","S06_R07","S06_R08","S06_R09","S06_R10","S06_R11","S06_R12","S07_R01","S07_R02","S07_R03","S07_R04","S07_R05","S07_R06","S07_R07","S07_R08","S07_R09","S07_R10","S07_R11","S07_R12","S08_R01","S08_R02","S08_R03","S08_R04","S08_R05","S08_R06","S08_R07","S08_R08","S08_R09","S08_R10","S08_R11","S08_R12","S09_R01","S09_R02","S09_R03","S09_R04","S09_R05","S09_R06","S09_R07","S09_R08","S09_R09","S09_R10","S09_R11","S09_R12","S10_R01","S10_R02","S10_R03","S10_R04","S10_R05","S10_R06","S10_R07","S10_R08","S10_R09","S10_R10","S10_R11","S10_R12","S11_R01","S11_R02","S11_R03","S11_R04","S11_R05","S11_R06","S11_R07","S11_R08","S11_R09","S11_R10","S11_R11","S11_R12","S12_R01","S12_R02","S12_R03","S12_R04","S12_R05","S12_R06","S12_R07","S12_R08","S12_R09","S12_R10","S12_R11","S12_R12"
"LOC113690208",0.264887,0.389655,0.393603,0.05425,0.105579,0.0382608,0.199659,0.136473,0.0674558,0.112671,0,0.110785,0.106972,0.174178,0.141772,0.174291,0.117022,0.194118,0.0376018,0.116409,0.0743698,0.0427464,0.175396,0.130359,0.254638,0.207938,0.350065,0.0711049,0.34621,0.174215,0.107352,0.220847,0.253761,0.504181,0.542009,0.336022,0.0762987,0,0.037845,0.109341,0.143366,0.108949,0.255943,0.141556,0.229744,0.243507,0.148442,0.210489,0.14599,0.165312,0.109859,0.167591,0.0978501,0.236808,0.0513973,0.184374,0.218768,0.139117,0.202814,0.281799,0.0648599,0.147794,0.0939528,0.254101,0.276822,0.140109,0.0797116,0.147169,0.0765467,0.0631107,0.0861259,0.0832231,0.0193918,0.0263271,0,0.232494,0.14472,0.162517,0.123755,0.06028,0.0917098,0.098798,0.096686,0.231958,0,0.0329789,0.0325025,0.0807217,0.0867838,0.163152,0.0762851,0.0577237,0.0357222,0.0776071,0.0542023,0.19016,0.256609,0.0753664,0.152394,0.132974,0.067901,0.0744634,0,0,0.0460313,0.0545342,0.107078,0.162484,0.173103,0.301817,0.271921,0.133135,0.0986193,0.168332,0.270687,0.483165,0.170588,0.185004,0.188721,0,0.760242,0.305587,0.302828,0.426326,0.363184,0.256541,0.489729,0.360802,0.362378,0.191762,0.307099,0.351653,0.307436,0.165533,0.313944,0.143959,0.220454,0.227119,0.317374,0.335961,0.359597,0.30445,0.139208,0.176533
"LOC113690812",0.268529,0.308144,0.24349,0.110591,0,0.182174,0.107246,0.0923576,0.131785,0.0463445,0.206951,0.0452697,0.121244,0.0237395,0.119866,0.148172,0.242187,0.157627,0.153777,0.149814,0.227558,0.203748,0.178464,0.148142,1.59088,1.98664,2.34084,1.45122,1.15672,1.22456,0.684855,0.387168,0.772224,1.17341,1.60679,1.66145,1.13571,1.27446,1.29104,1.04712,1.09206,1.07821,1.26076,1.86754,1.65989,1.21108,1.65977,1.58516,1.16973,1.28602,1.21005,0.859226,1.08854,1.0496,1.4472,1.734,1.23423,1.62147,1.56688,1.56191,0.776786,0.797109,0.954002,0.872575,1.01502,0.888978,0.460707,0.479162,0.439855,0.6495,0.781375,0.604278,1.60604,1.69622,1.79903,3.79132,3.53593,3.82725,3.73487,3.68817,3.5316,3.83316,3.85555,4.18199,1.82635,1.66495,2.14758,1.90842,1.59979,2.04098,2.86702,3.04735,2.63236,3.38848,3.35195,3.61436,2.36403,2.51973,2.27728,1.33462,1.25702,0.923097,0.286126,0.402932,0.589105,1.28397,1.37762,1.04598,4.87343,5.16713,5.80273,4.18242,5.00677,4.43938,4.6179,4.73712,4.64722,8.16064,8.97214,9.355,3.03889,4.03756,3.54519,2.33639,2.62164,2.48012,2.79916,2.78732,3.18345,2.31866,2.4226,2.2096,2.9258,2.91038,3.15216,3.41565,3.22321,3.51643,3.01021,3.05991,2.979,3.61455,3.32817,3.48457
"LOC113691018",9.67448,11.5116,9.6706,7.29763,6.23002,6.54543,8.82272,9.27378,7.07413,6.4549,6.21995,6.64794,5.8104,5.92855,6.70048,7.50137,6.64787,7.82001,7.29375,6.88171,6.35651,7.95147,7.96702,6.94936,4.30184,4.8381,4.90025,4.46228,4.87102,4.98885,6.06339,5.17789,6.4675,4.9158,5.05639,5.82752,5.47721,5.59956,5.9417,4.87981,5.41641,6.20983,4.75771,4.83057,4.30713,4.45199,4.75946,4.66468,4.7104,5.09855,4.75745,4.74978,4.57281,4.67104,4.12516,5.12798,4.50045,4.36184,3.58571,4.33987,11.0677,10.2816,11.3362,12.7421,11.641,12.339,8.52193,8.30938,8.0456,9.44792,8.84904,9.18865,7.58058,7.0557,6.47206,7.02583,7.18153,5.85807,6.10545,6.69496,6.7962,6.4857,6.19124,6.35827,8.84645,9.05614,8.74257,10.0877,10.2437,9.56293,9.92599,10.062,10.6449,12.1122,12.1197,11.5427,7.76279,8.23191,8.02252,7.10103,6.60011,7.11796,7.38107,7.67077,7.47081,6.99984,6.68623,6.16487,8.91696,8.98019,8.47272,7.20194,7.25146,7.73769,10.2776,10.7272,10.4344,6.25093,6.87303,6.98633,9.02024,8.38319,9.0562,6.13454,6.47278,7.24792,7.11801,7.34231,6.86107,6.29254,5.75706,5.97659,7.20838,8.15855,7.7475,8.08984,8.33774,8.57158,7.32657,8.28531,7.63352,8.23486,7.44787,7.26179
"LOC113689668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113690932",140.302,133.578,132.972,75.6476,75.2557,71.8559,123.797,130.827,128.066,80.4908,85.2748,80.5785,19.3025,19.4376,18.9331,23.8666,26.2408,24.7184,15.3393,15.6207,17.3578,14.1986,14.6368,15.0008,19.7909,20.6644,21.3316,14.5243,16.1989,15.5974,20.7156,21.551,19.7844,17.6416,16.8988,17.7539,16.9327,14.8862,15.8894,18.9674,18.9904,18.1,23.1315,22.4758,22.1102,21.6983,21.978,21.5372,19.3291,18.7286,21.0254,22.125,22.7728,21.2569,20.3643,21.2016,20.0004,23.0949,23.3985,23.4754,13.9144,14.1598,13.4525,14.8266,14.1043,13.8938,14.9404,13.9243,14.0959,14.2153,15.8037,15.0642,17.0616,16.8091,16.8355,21.2481,20.5374,21.7541,21.6421,20.2076,21.0812,18.4375,19.502,18.7237,17.5474,18.8957,17.766,15.2493,16.0838,15.5623,23.8093,24.8036,23.4615,21.797,23.4056,23.06,18.9174,20.4566,21.144,22.984,22.7382,23.2116,21.8395,21.6175,20.272,24.3553,24.3717,23.8488,24.9192,24.6939,24.9395,24.5231,26.2243,25.6903,25.9022,24.4827,25.5941,15.0414,15.4492,15.2051,20.535,18.1286,18.8561,32.2095,31.9197,31.8266,30.0368,31.2502,28.7675,30.1036,30.6401,29.8075,20.6452,20.592,19.9579,10.2049,9.83652,10.1714,14.7725,15.2754,15.3289,12.3702,13.2628,14.0033
"LOC113689889",19.1889,19.5763,19.4903,12.8967,14.1719,13.1959,12.145,12.3097,10.5288,9.68533,10.9255,10.6959,5.0679,3.95439,5.16846,4.57854,4.22369,4.00995,2.83113,3.00619,3.31306,4.21888,3.43986,4.37844,3.16128,3.89165,4.23775,3.13137,4.00354,3.51173,4.32946,3.98229,4.03892,3.85907,4.38316,4.34838,3.15728,3.32834,3.45516,2.02241,1.79694,2.65909,1.0096,1.02453,1.07764,1.13034,1.19671,1.37665,0.541644,0.295034,0.771942,0.533666,0.690381,0.682687,0.839361,1.13398,0.928944,0.330998,0.299847,0.596051,0,0,0,0,0,0.0141475,0.0127935,0,0,0,0,0.0309017,0.0287569,0,0,0.0628016,0.0921394,0,0.0392326,0.0959385,0.0648713,0.0349383,0.0717255,0.0169337,0,0,0,0,0.0367159,0,0,0,0,0,0,0,0.0691235,0,0,0.0405049,0,0.033305,0,0,0,0,0,0,0,0.0356946,0,0.0711322,0.0348769,0.035475,0,0.0715708,0.0723893,0,0,0,0.0403816,0.123586,0.0408213,0,0,0.038062,0.0260825,0.025407,0.0255824,0,0,0,0.0501935,0,0.0247068,0,0,0,0,0,0,0,0,0
"LOC113690123",5.00831,5.07359,4.32443,2.71813,3.46127,3.20676,4.25878,4.47705,5.08937,2.84196,3.32,3.1864,5.86723,6.1409,6.57521,6.19272,5.66315,5.37206,6.30868,5.55033,5.87437,5.95933,6.88528,5.82211,8.78232,6.89906,7.20866,6.36983,5.39456,6.0339,6.48381,6.48226,5.29494,5.25462,6.06652,5.35292,7.06393,6.13898,6.46344,7.23103,6.87084,7.55603,7.06838,7.83994,8.04723,6.08278,8.40194,6.93462,7.79165,9.6596,9.17573,9.63905,8.64424,8.52546,8.49785,9.07794,8.60979,9.31953,9.50558,9.89653,4.36594,5.38138,4.33564,4.76762,5.10979,4.73387,6.01893,6.09013,5.44935,5.58482,5.80358,5.48969,6.57529,6.80987,5.96077,7.5155,7.30879,8.02945,7.50714,7.21844,7.94763,7.00502,7.96565,7.28069,5.77932,5.86381,4.88936,5.66189,5.65597,6.84198,6.71672,5.73605,6.37873,5.5502,5.60081,6.43815,7.31986,6.86968,7.35015,7.18733,6.78682,7.11603,7.21854,6.82841,7.99003,6.34864,6.96723,7.40997,7.96831,6.83405,7.58385,9.85883,8.63313,8.65319,7.24614,6.53968,6.95663,21.7669,24.3135,24.281,5.62899,5.27762,5.44942,4.46182,4.59724,4.98828,5.35504,5.36616,4.98063,5.02018,4.82793,4.64823,7.6181,6.80638,7.33918,7.46082,7.75396,7.61078,5.85128,6.0024,6.06135,6.93632,6.98616,7.21172
"LOC113690468",1.10121,1.07962,1.06675,0.889733,0.666666,0.796443,0.781223,1.01633,0.822419,1.22083,0.816298,0.751187,1.43615,1.5434,1.69184,1.67187,1.53149,1.56893,1.51316,1.49615,1.26141,1.97815,1.65344,1.83299,1.67688,1.00684,1.01948,1.11976,1.40203,1.16006,0.872402,0.982259,1.07992,1.50511,1.40011,1.29674,1.03002,1.05796,0.783403,0.695828,0.958526,1.0331,0.942466,0.791769,0.887856,0.837791,1.12621,0.925704,0.70701,0.613545,0.517237,0.680958,0.633545,0.733813,0.892764,1.06476,1.08677,0.783065,0.833842,0.79287,0.820573,0.694952,0.87184,0.699154,0.821871,0.615207,0.862984,0.88204,0.850621,1.1949,1.0361,0.880014,0.626493,0.785699,0.628326,1.08041,0.707892,1.14063,0.879597,1.0891,0.938013,1.10284,0.902499,1.29356,0.46374,0.581301,0.427504,0.675902,0.69271,0.798917,0.59469,0.561102,0.581946,0.913115,0.822751,0.918788,2.23927,2.21529,2.31853,1.61254,1.4003,1.43122,0.648535,0.878122,0.741274,1.42142,1.75767,1.95037,1.38731,1.68225,1.91749,1.59375,1.4428,1.46651,1.66418,1.48066,1.49862,2.68764,2.82712,2.59351,1.60539,1.31836,1.74603,1.10874,1.18059,1.01033,1.27911,1.17158,1.23411,0.971254,1.03218,1.11465,1.58363,1.71197,1.71853,1.96905,1.99487,1.98761,1.77308,1.72978,1.59599,2.08689,1.99933,2.11471
"LOC113690467",17.6381,17.625,17.3986,15.5323,14.0677,14.9005,15.5072,15.5364,16.168,17.5404,16.903,17.0337,20.3552,21.5224,20.6382,33.0246,32.9304,31.4342,26.3724,24.1215,25.0762,21.682,20.5066,20.513,14.8108,16.3263,16.4436,12.1068,12.4193,11.8994,13.61,12.87,12.9606,12.4858,11.0296,11.912,12.547,12.4283,13.0129,12.1166,13.1401,12.499,11.8179,12.7709,12.6906,12.3133,13.846,13.0192,10.8479,11.4579,12.1923,13.4143,13.8661,13.105,15.2178,16.6124,15.3646,13.3339,13.582,13.2326,14.3936,15.153,14.8368,15.0334,14.613,16.6004,19.7875,18.8995,20.1939,19.7099,19.5027,18.9366,16.6632,18.0892,17.2668,21.3665,21.1834,21.2012,19.9352,19.8371,20.7191,20.4658,19.6468,21.9532,16.9508,15.329,17.624,16.6209,16.3437,16.9474,11.6499,10.7733,11.6507,12.2631,11.1284,11.621,28.2137,29.6993,28.8887,30.9171,31.4386,31.4974,25.9565,24.7947,25.4102,30.7925,29.0864,31.3092,18.2532,20.1038,20.2566,26.6741,24.8876,25.0014,21.3765,20.4548,20.8046,11.1465,10.216,10.9073,14.223,14.8725,15.134,13.8065,14.5023,13.8552,15.376,14.1363,15.5762,13.3194,13.5404,13.2567,14.6545,13.3591,14.3361,11.3115,11.7034,11.1351,12.0043,12.3271,11.6437,10.0215,9.57114,9.83257
"LOC113690084",0.0788804,0.0350657,0.0313116,0.14815,0.0573872,0.134681,0.0364103,0.042697,0.0486034,0,0.0394917,0.0763188,0.0773148,0.0571447,0.057949,0.0238155,0.0280572,0.020303,0.0460345,0,0.0371302,0.0234564,0.0534125,0.109156,0.272103,0.150998,0.338463,0.153113,0.16457,0.133524,0.0956475,0.0883515,0.130429,0.06157,0.0803484,0.0808339,0.144831,0.129706,0.0824331,0.134079,0.119957,0.0937821,0.190842,0.159757,0.106123,0.13249,0.126662,0.080036,0.0636973,0.0483596,0.0290836,0.0483035,0.0371006,0.077977,0.0635209,0.0914121,0.0437315,0.0671248,0.0847555,0.122178,0.162398,0.175144,0.182979,0.168432,0.137912,0.0999882,0.103084,0.182355,0.136339,0.0648667,0.128476,0.0362589,0.084665,0.145071,0.206567,0.0760566,0.218737,0.07337,0.0297071,0.0377045,0.0402145,0.194551,0.120657,0.0513577,0.123291,0.179081,0.0810287,0.119092,0.175657,0.209174,0.136858,0.210039,0.14772,0.192293,0.220221,0.0382011,0.212331,0.132652,0.0911932,0.127508,0.0938995,0.118283,0.0817069,0.0505045,0.0700334,0.103809,0.0423622,0.113829,0.211907,0.0670617,0.0912,0.0826259,0.0798656,0.0813761,0.0936778,0.113057,0.0945846,0.23171,0.118185,0.117295,0.0903958,0.0982851,0.285473,0.220042,0.290975,0.269951,0.143124,0.149866,0.319485,0.34235,0.271811,0.147464,0.390178,0.320203,0.337974,0.182713,0.326947,0.292999,0.246017,0.145228,0.176226,0.236462,0.190537,0.0870997
"LOC113689913",15.6878,20.7139,19.1112,18.7848,15.3955,15.6236,21.8069,19.2153,19.3736,14.5103,13.0427,14.0588,23.0957,22.2701,23.6242,24.5245,24.8415,26.0049,25.2519,23.5755,20.0526,25.7759,25.5034,25.4881,13.055,14.7641,13.82,18.7902,15.5524,17.8362,12.4128,12.0621,12.0915,16.2424,17.8276,16.8249,17.3394,17.4558,18.646,13.7101,15.9953,13.8858,13.6057,14.3979,16.1684,17.1886,14.3386,15.3957,16.2177,18.7044,15.1519,16.0776,17.8977,15.0588,15.7264,16.9988,15.9236,18.1522,19.2349,18.9547,29.2121,28.7135,31.2568,24.8762,27.8393,25.7898,24.3669,23.4135,24.4434,25.7774,21.4365,26.4604,27.7158,27.2749,29.8518,31.1726,34.0261,31.8083,37.5069,36.1244,36.4088,35.7029,33.9203,33.1279,26.5571,27.25,27.8975,22.3099,20.0959,21.5615,28.4663,32.0737,31.3249,33.6392,31.7933,30.1432,45.4095,47.7641,41.9392,47.282,44.0144,48.5454,45.6553,47.6014,47.9863,42.6591,43.0228,44.4633,41.5302,40.7972,38.3684,42.5844,43.3262,41.272,47.989,47.0196,47.1059,111.94,97.1047,106.361,32.7311,33.106,33.2973,32.2067,33.6552,32.192,28.608,28.3291,28.3949,28.0789,27.2872,29.5852,23.3942,27.5124,25.5831,26.2278,29.8624,31.6773,28.6938,26.7318,25.2043,29.1115,29.631,28.6122
"LOC113690588",15.6784,14.8095,14.4646,11.895,12.8059,13.566,12.4718,12.7172,14.3535,11.493,10.175,11.2908,7.08527,7.85178,7.07891,7.93337,8.15944,7.87898,8.22602,7.70333,7.78193,8.10415,7.70746,7.22667,10.114,11.489,12.4304,9.8048,9.62612,8.86787,11.485,10.0103,11.3598,10.963,9.52764,11.3651,9.0202,10.4787,10.3047,10.3349,9.25093,9.80098,8.13843,9.43612,9.23851,8.79608,8.99318,8.44783,8.05531,7.4836,7.2302,8.41473,7.90304,7.87259,8.95215,8.93647,9.31696,7.15693,7.40157,7.15905,15.3494,14.6498,14.926,15.5534,15.1771,14.4677,14.8631,13.2039,14.6254,17.4103,17.032,15.7749,12.0439,10.5783,11.8992,10.7394,10.4872,11.8581,10.9571,12.3941,12.1707,11.7704,13.1816,11.7373,13.1521,13.624,14.2088,11.3295,12.1553,12.4943,25.2717,25.71,27.1146,27.6279,29.3364,27.1734,12.5761,11.5553,11.6431,12.4736,12.1118,12.3924,17.541,15.7435,16.7868,12.0448,11.2305,12.235,21.978,21.4624,22.0957,15.7737,17.0313,15.5821,16.9225,17.0319,16.3623,23.3932,26.0564,25.9427,38.3723,36.9961,38.0438,26.5466,27.3639,24.6192,19.4006,18.6964,19.6004,24.3168,22.8377,21.6179,14.0114,12.7,13.4432,12.5414,11.4186,11.5824,12.1235,11.6045,13.4822,13.2122,13.023,13.5965
"LOC113689669",0.501392,0.368806,0.258741,0.0708422,0.0499747,0.2099,0.132205,0.646286,0.383231,0.320079,0.155597,0.104903,0,0,0,0.0568668,0,0.0503282,0,0.0479099,0.145378,0,0.1246,0.0431556,0,0,0,0.100956,0.180973,0.0659613,0.0466772,0,0,0,0,0,1.64466,0.974802,1.33528,0.624817,0.70282,0.584649,1.17051,1.39794,1.26676,1.11085,1.47152,0.953344,6.54633,6.35157,5.86849,9.48618,9.64462,8.72823,13.5068,12.8268,12.5906,17.5595,15.9211,16.4925,4.0436,3.74614,4.63563,3.28491,3.47105,3.14007,8.76767,9.52725,8.65407,5.7254,5.87028,5.61977,3.22663,3.6157,3.10606,10.7807,9.0327,11.1714,6.96703,7.97139,7.49578,7.92616,6.43603,7.35001,1.36579,1.54895,1.65283,1.27396,1.01746,1.36512,0.94203,1.31789,1.20896,1.46998,1.13394,1.24922,0.169484,0.290097,0.376479,0.28344,0.330201,0.327599,0.370999,0.374296,0.252618,0.450857,0.264737,0.35602,0.651549,0.924943,0.804137,1.17955,1.07499,0.74199,0.71359,0.57112,0.227808,0.120294,0.18746,0.372113,1.69437,1.9859,1.82213,2.38666,2.38909,2.51743,1.84886,1.75285,1.85862,2.33933,2.0098,2.40959,0.216083,0.0874732,0.211958,0.539317,0.158342,0.241593,0.189865,0.264475,0.242064,0.23534,0.2699,0.182221
"LOC113690587",18.9178,19.1963,19.7646,15.8836,14.8663,13.3859,16.4539,16.2815,15.8941,16.7479,15.4174,16.4079,5.68042,4.70127,5.42338,6.73007,7.17585,7.35891,7.47922,6.30883,7.01153,5.48982,5.70778,5.81472,5.13634,5.72018,5.6049,5.02341,4.67068,4.86114,5.96684,5.92679,6.25995,4.68316,4.31358,4.3506,5.67801,5.31293,6.16283,4.75324,4.82461,5.08414,4.88547,4.67294,4.47252,4.52985,4.80261,4.3434,3.94024,4.30428,3.89033,4.06861,3.57344,4.22939,3.44732,4.47993,4.48117,3.97578,3.75853,3.35988,6.6092,6.12458,5.80352,6.1737,6.38635,6.59548,6.00093,6.16169,6.06903,7.1154,7.50802,6.69777,5.59545,5.22068,5.39326,4.23092,4.58218,4.94133,4.81258,4.59215,4.55558,4.7928,4.69994,4.6884,5.72916,5.85546,5.88533,5.51966,5.84413,5.45171,6.05319,6.02898,5.66038,5.13872,5.34103,5.66069,5.71036,5.90904,5.86825,5.5886,5.64229,6.09574,4.60705,5.31668,4.7179,5.95027,6.07613,5.97867,6.62998,6.9371,6.31616,6.4685,5.58191,5.91718,5.6279,5.69424,5.56044,2.23336,3.10648,2.59779,5.5594,5.28676,5.56315,5.3625,5.84021,5.60713,5.70098,5.2521,5.86473,5.02413,4.96291,5.49415,4.83873,5.00924,4.92313,4.7022,4.58681,4.29219,4.2171,4.70681,4.27346,4.76052,4.82185,3.99052
"LOC140011068",0.55891,0.629069,0.922495,0.391713,0.889099,0.386793,0.318649,0.653583,0.484479,0.404178,0.916518,0.794716,0.170166,0.0960688,0,0.209215,0.468401,0.214507,0.0896812,0,0,0.811147,0.240233,0.103088,0.335427,0.163612,0.496707,0.171766,0.388016,0.16832,0.0991959,0.264517,0.347306,0.419188,1.08861,0.682916,0.184265,0.104483,0,0,0.172318,0,0.175535,0.257467,0.100809,0.169004,0.0823886,0.0836513,0.162874,0.0965026,0.0830784,0.160497,0.0819618,0.093851,0,0,0,0.0830544,0.169912,0.252372,0,0,0.0708745,0.0792514,0.0668382,0,0.0703548,0.0719382,0.0712209,0.163705,0.0688935,0.139794,0,0,0,0,0,0,0,0,0,0.0910116,0,0,0.0884275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114921,0,0,0,0,0,0,0,0,0,0,0.0665772,0,0.0981518,0,0
"LOC113689986",1.38461,0.892491,0.861925,0.616527,0.631623,0.581714,0.720259,0.736472,0.363933,0.979406,0.591334,0.797208,0.342325,0.292799,0.232997,0.156727,0.280468,0.253916,0.338432,0.330899,0.31243,0.102771,0.474629,0.20841,0.213466,0.208598,0.253336,0.233831,0.186238,0.145833,0.172073,0.132361,0.21728,0.151395,0.0884951,0.177641,0.0686651,0.111567,0.452643,0.263499,0.258814,0.370496,0.131824,0.150186,0.217543,0.255335,0.177938,0.180636,0.306383,0.25058,0.374856,0.180934,0.287158,0.385713,0.430988,0.353486,0.4151,0.22795,0.212209,0.210396,0.435098,0.442407,0.588756,0.287338,0.446404,0.466689,0.695594,0.710634,0.534353,0.634762,0.51604,0.418411,0.243992,0.285105,0.240036,0.318675,0.34679,0.51023,0.352223,0.307154,0.348081,0.25662,0.283962,0.319371,0.365543,0.316671,0.429093,0.474102,0.417011,0.393496,0.31998,0.153405,0.278869,0.279425,0.227153,0.229449,0.332795,0.304978,0.327664,0.356765,0.341482,0.428022,0.313201,0.286314,0.251561,0.496051,0.710017,0.410552,0.453563,0.504547,0.305686,0.421937,0.591038,0.460753,0.395269,0.485734,0.491311,0.501021,0.227141,0.338172,0.228427,0.396189,0.254017,0.278812,0.370472,0.236633,0.428273,0.532169,0.231699,0.296698,0.322025,0.633314,0.384199,0.430829,0.49592,0.325555,0.384452,0.373967,0.308886,0.352046,0.323791,0.340516,0.497643,0.507641
"LOC113690982",24.7563,26.7833,26.234,17.3044,19.1008,18.3161,39.7872,38.8064,41.7927,30.2182,29.9236,31.0252,17.423,17.1488,17.961,20.1304,20.7188,18.6953,17.7889,17.6532,18.7515,19.5817,18.973,16.7629,11.6002,14.1302,12.8656,14.8357,15.9113,14.6163,12.7499,14.9821,12.7782,11.9481,12.5493,13.8422,15.3767,14.1951,13.7248,12.8919,13.4976,13.1382,12.0942,10.7758,11.8855,11.3866,11.6311,10.1046,9.54031,8.49562,9.65021,8.87508,9.8819,8.69628,10.1816,9.02614,10.5088,10.4901,9.57274,8.89124,16.7627,17.9821,18.7891,17.9131,18.6894,18.755,13.237,13.6228,12.9107,14.0771,13.9313,14.4593,12.2319,12.9394,10.963,12.8988,13.1661,13.0092,13.123,13.6579,13.0878,14.1844,13.776,13.7383,14.1324,13.9046,13.4937,12.3383,11.3938,13.6187,16.4033,15.9464,15.8897,15.8135,16.3337,15.4557,12.1486,11.4954,11.0854,12.3618,12.2563,12.1362,13.552,13.0084,13.6426,11.8144,12.2714,10.5988,19.0662,18.8596,17.5435,13.3945,15.0026,14.6913,15.6863,16.3786,16.6534,15.5566,16.3898,15.6208,29.2879,31.368,28.1497,31.1685,33.3946,31.0548,27.4342,27.1447,26.5487,28.9406,28.7367,27.7692,16.6448,16.9798,15.0368,21.5551,21.7192,22.3062,17.3819,16.8871,19.2374,19.7369,19.8007,19.3815
"LOC140010976",3.38666,3.58276,3.81498,2.74356,2.71026,2.87737,4.46024,4.04376,4.68682,3.77793,3.67809,3.64955,2.92751,2.99317,2.91476,3.88395,3.64006,4.10582,3.34404,3.15188,3.07342,2.99493,2.8581,3.22011,4.83826,4.69017,4.81101,3.26746,3.13935,3.27998,4.08598,3.83524,3.74395,3.56195,2.99645,3.73184,3.70178,3.60482,3.82497,3.82104,4.16602,4.11716,3.96191,4.08079,4.56094,4.08815,4.14253,4.01105,4.09949,3.85687,3.72329,3.92068,3.67079,3.60874,4.07207,4.30503,4.28968,4.30344,3.78256,4.2672,4.10243,4.5563,4.39011,3.99314,4.1911,4.10359,3.8894,3.78689,3.94105,4.28125,4.1309,4.62784,4.96975,5.26503,4.98749,4.81954,4.71182,4.87117,4.89593,4.17676,4.61546,5.11304,4.75259,5.02773,4.79271,5.3423,4.89412,4.8532,4.86889,4.7624,4.99486,6.01778,5.45107,5.06967,5.40471,5.17536,5.09479,5.69204,5.83158,5.21966,5.3227,5.64377,4.40013,4.19236,4.27395,5.57753,5.32094,5.65564,6.29024,6.35031,6.33192,5.68353,5.67735,5.82566,4.68624,5.20281,5.20207,7.70589,7.16334,6.66904,5.70204,5.55283,5.44302,4.55216,4.81224,4.67167,4.58323,4.69437,4.39433,4.7672,4.69189,4.35253,3.89045,3.99145,4.06658,4.18037,4.21765,4.30747,4.03804,3.88592,4.23985,3.88778,3.90505,4.32787
"LOC113737611",18.379,18.6959,19.4594,14.7244,14.8717,15.4154,16.747,16.8372,18.0884,13.5315,13.6856,13.7099,11.4997,11.3062,11.18,13.7136,14.1317,13.7312,13.2919,12.9751,13.007,12.2133,12.4721,12.8922,15.2027,15.3607,16.587,14.6098,14.1825,14.1593,16.1343,16.3057,16.6757,14.0187,14.938,14.9019,14.8925,15.2278,15.1168,14.9072,14.5723,15.0678,14.786,14.214,14.0542,14.2584,14.4907,14.0563,11.5086,11.7939,12.1868,12.4303,12.3004,12.835,11.9905,13.0264,13.1893,11.8968,11.9623,12.0536,27.1136,27.1516,26.2535,27.4804,28.3106,28.3439,25.9352,25.6666,26.7001,26.763,27.959,26.7829,20.2099,20.3647,20.1137,20.6417,21.0265,20.8969,18.8104,18.6354,18.6708,18.9012,18.5927,19.0159,23.1415,23.1031,22.6798,23.5687,24.0116,24.0106,27.5261,28.4266,28.27,31.1004,31.022,30.584,21.4598,21.0918,21.3841,22.0086,22.025,22.0712,24.1376,24.2874,23.666,22.4129,22.9867,22.5261,29.4973,29.8995,28.7945,26.3368,26.018,26.331,25.9891,26.0685,26.4255,16.8633,16.178,16.7773,28.0729,29.4384,27.5997,25.9608,25.4186,25.8503,25.7377,25.8614,25.6422,25.3976,24.9536,24.7126,15.8007,15.5482,15.66,14.9659,14.8737,14.8184,15.2446,14.6437,15.3453,14.2433,14.4705,14.4067
