"gene_id","S01_R01","S01_R02","S01_R03","S01_R04","S01_R05","S01_R06","S01_R07","S01_R08","S01_R09","S01_R10","S01_R11","S01_R12","S02_R01","S02_R02","S02_R03","S02_R04","S02_R05","S02_R06","S02_R07","S02_R08","S02_R09","S02_R10","S02_R11","S02_R12","S03_R01","S03_R02","S03_R03","S03_R04","S03_R05","S03_R06","S03_R07","S03_R08","S03_R09","S03_R10","S03_R11","S03_R12","S04_R01","S04_R02","S04_R03","S04_R04","S04_R05","S04_R06","S04_R07","S04_R08","S04_R09","S04_R10","S04_R11","S04_R12","S05_R01","S05_R02","S05_R03","S05_R04","S05_R05","S05_R06","S05_R07","S05_R08","S05_R09","S05_R10","S05_R11","S05_R12","S06_R01","S06_R02","S06_R03","S06_R04","S06_R05","S06_R06","S06_R07","S06_R08","S06_R09","S06_R10","S06_R11","S06_R12","S07_R01","S07_R02","S07_R03","S07_R04","S07_R05","S07_R06","S07_R07","S07_R08","S07_R09","S07_R10","S07_R11","S07_R12","S08_R01","S08_R02","S08_R03","S08_R04","S08_R05","S08_R06","S08_R07","S08_R08","S08_R09","S08_R10","S08_R11","S08_R12","S09_R01","S09_R02","S09_R03","S09_R04","S09_R05","S09_R06","S09_R07","S09_R08","S09_R09","S09_R10","S09_R11","S09_R12","S10_R01","S10_R02","S10_R03","S10_R04","S10_R05","S10_R06","S10_R07","S10_R08","S10_R09","S10_R10","S10_R11","S10_R12","S11_R01","S11_R02","S11_R03","S11_R04","S11_R05","S11_R06","S11_R07","S11_R08","S11_R09","S11_R10","S11_R11","S11_R12","S12_R01","S12_R02","S12_R03","S12_R04","S12_R05","S12_R06","S12_R07","S12_R08","S12_R09","S12_R10","S12_R11","S12_R12"
"LOC140038638",0,0,0,0,0,0,0,0,0,0,0.240418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605018,0.295062,0.597121,0,0,0,1.57776,1.13661,0.639436,0.710381,1.07993,0.867214,0,0,0,0,0,0,0.48555,0.632735,0.51325,0.134575,0.209697,0.425947,0,0,0,0,0,0,0,0,0.160786,0,0,0,0,0,0.129897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139827,0,0,0,0,0,0,0.150471,0,0,0,0,0.115663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214196,0,0,0,0.116558,0,0,0,0,0,0,0,0.249506,0,0,0,0,0
"LOC113737807",0.161427,0.0949987,0.159926,0.129267,0.0515986,0.153224,1.14064,1.40327,0.998533,0.165575,0.235493,0.0814029,0.0174749,0.0170742,0,0.0213075,0,0,0,0,0,0,0,0,0.314704,0.204704,0.379822,0.0845992,0.0168917,0.0340069,0.280316,0.298724,0.443715,0.173151,0.188009,0.117933,0.0186149,0.0182087,0,0.0538398,0.140938,0.121373,0.429915,0.332966,0.364007,0.363168,0.340083,0.316533,0.100007,0.0682332,0.0850034,0.147708,0.08378,0.248718,0.334472,0.36084,0.281396,0.0509448,0.104174,0.0670844,0.0444305,0.0578574,0.058187,0.0965661,0.0540133,0.0681032,0.432761,0.319213,0.425753,0.144005,0.238772,0.213705,0.598953,0.428239,0.62762,1.22999,1.28813,1.51744,1.3091,1.17773,1.24216,1.03337,1.27539,1.36978,0.785822,0.759898,0.764942,0.862967,0.822919,0.83852,0.104597,0.157048,0.175309,0.228468,0.241573,0.2064,2.21081,2.28078,2.36702,0.668726,0.836915,0.968057,0.191851,0.327898,0.283805,0.823344,0.878438,0.972703,1.17956,0.945816,0.832739,0.344768,0.338136,0.376667,0.575572,0.347187,0.401304,0,0,0,0.242702,0.129994,0.294461,1.86997,1.85664,1.64734,1.35079,1.2375,1.29215,1.82523,1.97453,1.96855,1.01216,1.16744,1.10225,0.40955,0.386109,0.44439,0.382868,0.659084,0.509223,0.508614,0.578159,0.640338
"LOC113738294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113738296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113737820",4.42291,3.79511,3.68197,2.3274,2.30333,2.35906,10.6673,10.9246,9.70714,2.93335,3.14865,3.50806,0.612538,0.559573,0.465183,0.439903,0.483501,0.627339,0.468154,0.441999,0.462995,0.236601,0.226415,0.243045,4.45064,5.07578,4.08539,2.39903,2.46935,2.531,4.99009,4.96563,5.16883,2.86204,3.08834,3.12103,1.57574,1.67506,1.71696,2.75988,3.17466,3.12242,6.6224,6.34779,6.94982,6.31424,6.13568,6.1649,2.02481,1.81259,2.02809,3.04477,2.64961,3.10972,3.64585,3.37769,3.31425,2.38793,2.38081,2.31207,0.12509,0.190607,0.165655,0.220096,0.176905,0.127452,0.134563,0.165927,0.0872913,0.175679,0.18453,0.187179,0.587309,0.387756,0.576159,0.669682,0.73754,0.704035,0.646676,0.671645,0.746698,0.890069,0.76072,0.685249,0.59407,0.526951,0.478572,2.30795,2.48604,2.46368,1.73782,1.22205,1.71793,1.5257,1.44622,1.33374,0.510241,0.321797,0.262096,0.497091,0.491132,0.57895,0.969959,0.874776,0.753289,0.453077,0.609391,0.700992,0.191845,0.309461,0.296756,0.88924,0.694039,0.919605,0.295266,0.294848,0.146393,0.128184,0.17436,0.129782,0.122633,0.142968,0.0707882,0.75078,0.917677,0.824647,0.4963,0.641559,0.544968,1.18014,0.933297,0.852286,0.888343,0.831119,0.94584,0.575915,0.454181,0.711926,0.626038,0.323777,0.492339,0.520309,0.355901,0.378184
"LOC113737296",0.0893908,0,0.030464,0.146224,0.0711371,0.0124865,0.179144,0,0.0907893,0.0758986,0,0.149308,0.238745,0.234398,0.0947834,0.585559,0.272027,0.38603,0.0999472,0.248688,0.0499974,0.171582,0.293848,0.174825,4.99098,5.04716,4.79872,2.77808,3.79306,3.0177,2.41082,2.248,2.63923,2.86771,3.53031,3.34525,5.95837,5.81602,5.89221,7.05518,7.25943,7.30229,12.6531,11.795,12.096,12.1834,11.9965,12.019,8.43463,8.4954,9.1452,7.22267,6.75365,7.62282,8.58666,8.80488,8.57785,6.81657,7.08796,7.90787,0,0,0,0.076268,0.0373228,0,0,0,0,0.00686902,0,0,0,0,0,0.119588,0.0389871,0.0791268,0,0.0405715,0.0823019,0.0443017,0.00790691,0,0,0,0,0,0,0,0,0,0,0.052155,0,0,0.0434055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798314,0,0,0,0,0,0,0,0,0,0,0,0.0324203,0.00643209,0,0.00634406,0.00556618,0,0,0.00668113,0,0.0381433,0.0384443,0.0375478,0.114556,0.0477422,0,0
"LOC140038349",0,0,0,0,0,0,0,0,0,0,0,0,0.0117704,0,0,0,0,0,0,0.0121405,0,0,0,0,0,0.0230004,0.046556,0.0350006,0,0.0228689,0,0.0121271,0,0,0.032445,0,0,0.0367449,0.0745351,0.0483181,0.0237144,0.0359003,0.0361622,0.0471724,0.0598087,0.0501205,0.0586704,0.0595727,0.0336583,0.0344464,0.0228868,0.0441848,0.0789446,0.0557986,0.0355432,0.0485689,0.0721066,0.0571523,0.0116854,0.0462994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113736390",2.55322,2.26756,2.13932,3.58849,3.95985,3.62288,0.840361,1.01388,0.952575,1.59063,1.38418,1.81103,2.6017,2.38478,2.29623,2.13483,1.6798,2.32577,1.70695,1.56117,1.99515,1.11844,1.53887,1.16691,6.5148,6.45297,6.54684,4.2741,4.27899,4.45311,3.72195,3.07145,3.61515,4.02465,5.23209,4.04142,2.73106,2.91168,2.87083,2.39879,2.86073,2.78292,2.33735,2.31358,1.75344,2.21854,2.45334,2.48735,2.8615,2.66611,1.96065,2.49931,2.39025,2.59522,2.95031,3.45295,2.81762,1.80613,1.36954,1.83084,0.0224701,0.0219442,0,0.0209731,0.00971983,0.0207078,0.0187153,0.0382575,0.0189424,0,0,0,0.0201602,0.0195807,0.0396608,0,0,0,0,0,0,0.0116282,0.0252831,0.0117496,0,0,0,0.0419606,0,0,0.02643,0.0542556,0,0,0,0,0.0242506,0,0.023874,0.023042,0,0,0,0.0236973,0,0,0,0.0254486,0.0511394,0.0250097,0,0.0498299,0,0,0,0,0.0253663,0,0,0,0,0.0288811,0.0286205,0,0,0,0.0365779,0.035633,0.0358782,0.0613009,0,0.00957178,0.193755,0.326655,0.140691,0.191021,0.103029,0.0648085,0.191145,0.165961,0.126734,0.18428,0.257014,0.23575
"LOC140038958",0,0,0,0.166474,0.323831,0.164363,1.41839,1.24697,1.6431,0,0.166408,0.168358,0,0,0,0.266429,0.238636,0.235847,0.113855,0,0,0,0,0,0.847699,1.43639,1.66704,0.987195,1.06779,0.42993,0.54508,0.445204,0.549308,0.61404,0.89241,0.45014,3.40882,1.72097,2.10118,2.67175,3.39663,3.30932,7.69057,6.6561,8.19982,8.26677,9.86661,9.09911,276.49,280.905,273.124,238.325,233.277,223.635,143.981,146.166,144.282,355.015,355.422,356.16,10.1735,8.05715,9.8977,10.6343,8.53441,8.43718,47.8903,46.527,42.8504,16.3724,16.3055,14.9469,1.23134,0.95637,1.37382,1.81169,1.41702,2.06712,3.10689,3.76554,2.51559,2.09666,2.05319,2.72804,2.62355,1.8991,2.56007,0.769932,0.789813,0.691637,0.744212,0.770468,1.08154,0.820442,0.800365,0.461861,30.9067,27.858,28.1883,26.7536,24.9105,26.7844,60.6485,62.006,65.6715,24.7442,23.6443,28.2034,34.0669,37.8269,40.8729,69.3448,70.1576,64.9778,50.2249,47.7728,54.3344,168.7,175.211,165.193,14.7425,16.2088,14.7872,23.6412,26.125,26.1485,32.7836,29.2504,29.4486,26.6969,26.3206,24.3561,1.19994,1.31257,0.976254,1.12951,1.10117,1.20649,1.21183,1.51807,2.14894,1.50967,1.46805,1.60821
"LOC140038639",0.22109,0.407578,0.656787,1.07499,0.696991,1.06131,1.59745,1.55651,1.98764,4.23349,1.96564,2.1525,0.580559,0.788739,1.02969,3.44245,2.59439,2.3029,1.58867,1.32621,1.69549,1.10286,0.990302,1.1203,143.729,147.117,158.071,74.0396,75.624,78.8992,31.2556,30.3451,31.5719,100.386,96.7392,94.0473,124.982,133.236,123.582,81.3213,87.0441,84.3344,161.635,162.702,158.677,154.897,154.405,161.511,1167.74,1163.01,1160.16,1229.97,1234.02,1236.45,949.552,931.848,947.163,1512.92,1493.73,1502.19,36.862,37.6865,39.4539,40.6092,41.8359,38.4293,128.286,125.512,125.475,73.0232,74.012,78.8708,14.4656,14.7583,15.5215,42.4287,44.7591,41.6926,42.7195,43.1567,45.121,38.3601,41.6324,40.6291,20.7679,18.6155,21.236,12.8973,12.4911,13.5603,12.6535,12.9992,14.3256,9.29065,8.71739,10.9161,188.527,191.916,192.421,233.439,222.812,221.814,348.027,347.848,337.346,214.095,214.497,211.507,101.857,106.331,107.088,224.97,232.953,231.745,124.601,127.573,128.958,693.033,690.783,680.344,26.9767,24.938,26.6963,57.6354,62.8191,57.6241,66.2788,67.3993,67.5489,51.258,51.8578,56.7903,7.74906,6.53434,7.38878,6.61461,8.01171,8.50118,6.89183,7.50468,7.84961,8.34664,8.72206,9.56631
"LOC140038640",0,0,0,0.16544,0,0.35182,2.41659,1.23931,1.42889,0,0.165389,0,0,0,0.106303,0.264784,0.474325,0.351585,0.226325,0,0,0,0.130966,0.129768,1.6853,1.0275,1.45566,1.41702,0.741639,1.38853,0.650077,1.2572,0.768396,0.915418,1.18858,1.19302,3.26515,1.06451,3.82316,2.33559,4.25408,2.54088,7.55295,7.81936,6.71382,9.23329,8.81759,8.4946,294.531,303.611,302.015,251.005,244.536,256.937,152.089,150.705,155.788,380.832,375.922,372.874,9.58855,9.87222,9.66414,8.75858,9.16256,9.7364,50.354,49.5976,50.7528,15.1252,16.8838,17.2778,1.79497,1.02976,1.2854,2.34063,2.02654,1.96502,2.23536,3.20307,2.49477,2.48408,3.16249,2.81179,3.67721,2.77976,3.03397,1.12131,1.22524,1.03113,1.38519,1.3128,1.38913,0.813874,0.340934,0.573825,32.588,32.6931,33.6339,30.5783,31.1249,32.5857,76.4342,69.0858,72.1985,24.719,28.7258,26.0713,40.2531,45.5663,47.4446,75.8986,66.2303,76.1608,51.289,49.9622,56.3998,178.407,175.004,175.049,16.3708,16.8878,16.0098,28.6854,26.3019,31.3335,30.9864,29.7724,32.5965,25.7888,28.1172,26.498,0.773766,0.82345,1.45441,0.863531,1.51085,0.68514,1.71402,1.25732,1.53611,1.28608,2.40357,2.02368
"LOC113737299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140038959",0.206075,0.404985,0.204068,4.81427,4.21922,4.45639,17.0379,16.4374,15.6567,3.76412,2.99109,2.86602,0,0.105926,0.107394,0.401307,0,0.355244,0.114321,0,0,0.128919,0,0.131084,2.97884,3.11338,2.52042,1.32181,0.85783,1.29523,1.20414,0.557352,0.994959,2.91727,2.24297,2.56424,1.51568,1.37129,1.87082,2.57994,2.9638,1.88012,8.16644,8.41407,6.89543,6.51107,7.51926,5.50964,185.237,179.859,180.133,147.933,148.559,144.573,94.9084,96.5324,93.1632,231.076,227.51,227.163,6.6198,6.63863,6.48197,8.7358,7.85033,7.24806,31.8047,27.9964,30.6327,13.2647,13.0186,11.0517,0.987743,1.43678,0.807773,1.08649,1.77636,1.62439,1.51553,1.09872,0.654199,1.50579,1.02816,1.92764,0.77191,1.20436,1.18333,0.771478,0.262271,0.34724,0.963084,0.87217,0.974256,0.353054,0.918438,0.234957,16.9191,19.2638,18.6862,19.6134,21.7738,21.5808,35.7566,39.4226,37.8146,20.077,18.8778,19.4965,17.2843,14.8325,17.1821,38.4556,28.7987,30.6865,24.9266,19.9207,25.2404,85.1071,79.7428,83.9111,6.92452,6.12558,6.30905,7.12922,6.41251,7.31843,7.15889,9.29677,7.89355,5.99504,6.41622,7.30114,7.81611,9.2145,8.25251,7.31946,7.4735,7.5184,8.2376,5.59506,6.89166,8.22533,8.20746,6.22901
"LOC113737767",0.442182,0.43329,0.218927,1.25415,0.691821,0.86855,3.48606,1.55656,1.30876,2.39357,1.98859,2.20091,0.930126,1.92324,0.570968,4.15733,3.20379,2.78622,1.96028,1.3263,1.2095,0.962892,0.84883,0.560707,229.107,244.692,232.384,148.95,145.664,152.528,53.2458,54.1819,51.8134,169.189,174.89,169.634,190.622,194.617,204.933,113.816,117.884,109.529,209.338,202.975,199.526,194.092,198.216,191.92,1691.63,1679.49,1712.27,1711.58,1735.29,1712.51,1333.74,1364.31,1353.42,1930.71,1938.39,1942.83,46.9802,43.0579,48.6434,46.5736,50.0558,47.1851,150.912,158.528,156.233,95.8182,92.0099,89.8481,17.8332,16.8811,17.0861,45.4414,45.2387,43.5323,46.5754,47.5944,51.8251,42.9997,49.5252,48.3313,18.7029,21.6906,23.3701,15.6937,16.1964,15.4297,15.6879,14.4214,13.8795,11.9391,12.2786,10.9179,193.441,192.379,197.66,224.871,221.193,222.251,362.306,361.334,360.619,219.651,220.057,218.027,113.372,116.847,113.908,245.509,248.416,245.304,134.093,137.573,139.871,704.663,695.888,706.149,31.2322,36.3294,33.0838,63.4656,71.6227,70.5579,71.3483,69.1186,68.5969,60.8293,58.0902,58.9197,10.0348,10.2226,9.79467,8.29949,9.10603,8.6239,9.78819,7.9797,11.2938,10.7813,9.59141,8.88137
